course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
ENVIRONMENTAL PARAMETRICS,LEC,3,T,11:00AM,1:10PM,Charles A. Portelli,Greene Building STU,20,8,12,ARCH,2024-08-28,2024-12-20,FALL 2024,68838,4170,80,ARCH-4170,Environmental Parametrics,"This course is an intensive workshop in parametric modeling with specialized focus on environmental simulation and sustainable design. Students learn tools to navigate the intersection of environmental design and computational workflows by mastering parametric modeling and optimization for sustainability. Students gain proficiency in using parametric applications as both an analytical tool and a generative design device. The course exposes students to feedback loops between environmental analysis and design decision, fostering performance-based design strategies. Students explore the integration of parametric modeling with building energy modeling and bioclimatic analysis. Project based exercises are developed to address ecological design principles and optimize systems for multivariable trade-offs. This course is designed for both graduate and undergraduate students seeking to advance their skills in environmentally-driven design through computational methods. By leveraging the course's resources and instructor's expertise, students develop a deeper understanding of the relationship between design choices and ecological impact. Environmental parametric is taught as a hybrid course, available online to students on campus and in person at the CASE center in New York City.",,When Offered: Fall and Spring terms annually,[],[],Architecture
PROFESSIONAL PRACTICE 1,LEC,2,T,6:00PM,7:50PM,Katrina Pacheco,Russell Sage Laboratory 3101,60,30,30,ARCH,2024-08-28,2024-12-20,FALL 2024,65130,4540,01,ARCH-4540,Professional Practice 1,"This course is an introduction to professional responsibility and practice. Course topics include health, safety and welfare in design, life safety analysis, occupancy load and egress design, planning/ zoning site plan development, planning board approval process, project estimating, specifications, accessibility, Authorities Having Jurisdiction (AHJ), zoning variances, and design strategies that employ sustainability, resiliency and energy efficiency. This course is required of all 4th year architecture undergraduates in the B.Arch. Program.",Prerequisites/Corequisites: Corequisite: ARCH 4820,When Offered: Fall term annually.,['ARCH 4820'],['ARCH 4820'],Architecture
PROFESSIONAL PRACTICE 1,LEC,2,R,6:00PM,6:50PM,Katrina Pacheco,Russell Sage Laboratory 3101,60,30,30,ARCH,2024-08-28,2024-12-20,FALL 2024,65130,4540,01,ARCH-4540,Professional Practice 1,"This course is an introduction to professional responsibility and practice. Course topics include health, safety and welfare in design, life safety analysis, occupancy load and egress design, planning/ zoning site plan development, planning board approval process, project estimating, specifications, accessibility, Authorities Having Jurisdiction (AHJ), zoning variances, and design strategies that employ sustainability, resiliency and energy efficiency. This course is required of all 4th year architecture undergraduates in the B.Arch. Program.",Prerequisites/Corequisites: Corequisite: ARCH 4820,When Offered: Fall term annually.,['ARCH 4820'],['ARCH 4820'],Architecture
RESEARCH INVESTIGATIONS,LEC,4,F,10:00AM,1:50PM,Joshua William Hugo Draper,TBA,10,7,3,ARCH,2024-08-28,2024-12-20,FALL 2024,68056,4958,80,ARCH-4958,Research Investigations,,,,[],[],Architecture
ENVIRONMENTAL PARAMETRICS,LEC,3,,,,Ciro Najle,TBA,18,18,0,ARCH,2024-08-28,2024-12-20,FALL 2024,69066,4973,50,ARCH-4973,Environmental Parametrics,,,,[],[],Architecture
MATERIALS AND CONSTRUCTION SYSTEMS,LEC,2,W,12:00PM,1:50PM,Marcus Carter,Darrin Communications Center 235,10,4,6,ARCH,2024-08-28,2024-12-20,FALL 2024,67421,5300,01,ARCH-5300,Materials And Construction Systems,"This course will provide a basic understanding of the components, assemblies, and processes used in building construction, with an emphasis in structural typologies, materials, and enclosure systems, including frames, load-bearing walls, and structural forms. Typologies will be analyzed through their different materials component (wood, steel, concrete, timber) and construction methods (prefab, formwork, assembly, form-finding). From this fundamental point of departure, the course will examine the construction systems as a composition of building elements (walls, floors, columns, etc.) as well construction methods (casting, laminating, bending, stacking, connecting). Additional coursework will analyze enclosure systems and building envelopes that extend the structural system or attach to it, creating an interior to control and mediate between external environmental factors and internal programmatic requirements. This course is required of all first-year architecture graduate students in the M. Arch. program.",,When Offered: Fall term annually.,[],[],Architecture
MATERIAL SYSTEMS & PRODUCTIONS,LEC,3,M,2:00PM,4:50PM,Joshua William Hugo Draper,TBA,10,2,8,ARCH,2024-08-28,2024-12-20,FALL 2024,68058,6340,80,ARCH-6340,Material Systems & Productions,"The goal of Material Systems and Production is threefold: to develop a fundamental understanding of materials through first principles, material classification, material production, and material impacts, to develop material models based on material properties and tests, and to develop criteria to make reasoned choices for the implementation of materials in the built environment. Students will engage in directed research projects through the lens of material with the intent of opportunistically identifying intrinsic material properties, exploiting production forming logics, and developing a prototype detail assembly for testing. B.Arch. students can only register for the 4000 level of this course and M.Arch. students must register only for the 6000 level of this course.",,When Offered: Fall term annually.,[],[],Architecture
CONSTRUCTION SYSTEMS,LEC,2,W,12:00PM,1:50PM,Jefferson A Ellinger,Low Center for Industrial Inn. 3112,30,1,29,ARCH,2024-08-28,2024-12-20,FALL 2024,65858,2350,01,ARCH-2350,Construction Systems,"This course will provide a basic understanding of the components, assemblies, and processes used in building construction, with an emphasis in structural typologies, materials, and enclosure systems, including frames, load-bearing walls, and structural forms. Typologies will be analyzed through their different materials component (wood, steel, concrete, timber) and construction methods (prefab, formwork, assembly, form-finding). From this fundamental point of departure, the course will examine the construction systems as a composition of building elements (walls, floors, columns, etc.) as well construction methods (casting, laminating, bending, stacking, connecting). Additional coursework will analyze enclosure systems and building envelopes that extend the structural system or attach to it, creating an interior to control and mediate between external environmental factors and internal programmatic requirements. This course is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2510; except M.Arch. students.,When Offered: Fall term annually.,['ARCH 2510'],['ARCH 2510'],Architecture
CONSTRUCTION SYSTEMS,LEC,2,W,12:00PM,1:50PM,Lonn J. Combs,Darrin Communications Center 239,30,1,29,ARCH,2024-08-28,2024-12-20,FALL 2024,68679,2350,02,ARCH-2350,Construction Systems,"This course will provide a basic understanding of the components, assemblies, and processes used in building construction, with an emphasis in structural typologies, materials, and enclosure systems, including frames, load-bearing walls, and structural forms. Typologies will be analyzed through their different materials component (wood, steel, concrete, timber) and construction methods (prefab, formwork, assembly, form-finding). From this fundamental point of departure, the course will examine the construction systems as a composition of building elements (walls, floors, columns, etc.) as well construction methods (casting, laminating, bending, stacking, connecting). Additional coursework will analyze enclosure systems and building envelopes that extend the structural system or attach to it, creating an interior to control and mediate between external environmental factors and internal programmatic requirements. This course is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2510; except M.Arch. students.,When Offered: Fall term annually.,['ARCH 2510'],['ARCH 2510'],Architecture
CONSTRUCTION SYSTEMS,LEC,2,W,12:00PM,1:50PM,Marcus Carter,Darrin Communications Center 330,90,76,14,ARCH,2024-08-28,2024-12-20,FALL 2024,69058,2350,03,ARCH-2350,Construction Systems,"This course will provide a basic understanding of the components, assemblies, and processes used in building construction, with an emphasis in structural typologies, materials, and enclosure systems, including frames, load-bearing walls, and structural forms. Typologies will be analyzed through their different materials component (wood, steel, concrete, timber) and construction methods (prefab, formwork, assembly, form-finding). From this fundamental point of departure, the course will examine the construction systems as a composition of building elements (walls, floors, columns, etc.) as well construction methods (casting, laminating, bending, stacking, connecting). Additional coursework will analyze enclosure systems and building envelopes that extend the structural system or attach to it, creating an interior to control and mediate between external environmental factors and internal programmatic requirements. This course is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2510; except M.Arch. students.,When Offered: Fall term annually.,['ARCH 2510'],['ARCH 2510'],Architecture
CONSTRUCTION SYSTEMS,LEC,2,W,12:00PM,1:50PM,Emily Gruendel,Darrin Communications Center 232,30,0,30,ARCH,2024-08-28,2024-12-20,FALL 2024,69120,2350,04,ARCH-2350,Construction Systems,"This course will provide a basic understanding of the components, assemblies, and processes used in building construction, with an emphasis in structural typologies, materials, and enclosure systems, including frames, load-bearing walls, and structural forms. Typologies will be analyzed through their different materials component (wood, steel, concrete, timber) and construction methods (prefab, formwork, assembly, form-finding). From this fundamental point of departure, the course will examine the construction systems as a composition of building elements (walls, floors, columns, etc.) as well construction methods (casting, laminating, bending, stacking, connecting). Additional coursework will analyze enclosure systems and building envelopes that extend the structural system or attach to it, creating an interior to control and mediate between external environmental factors and internal programmatic requirements. This course is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2510; except M.Arch. students.,When Offered: Fall term annually.,['ARCH 2510'],['ARCH 2510'],Architecture
CITIES AND THEIR TERRITORIES,LEC,2,T,2:00PM,3:50PM,Christianna Grace Bennett,Ricketts Building 203,80,75,5,ARCH,2024-08-28,2024-12-20,FALL 2024,67828,4050,01,ARCH-4050,Cities And Their Territories,"This course focuses on design at the scale of cities and territories, examining the role of social equity & inclusion and ecological knowledge and responsibility as forces in the development of the built environment. This course will examine the ways that socio-economic, cultural, political, ecological, and technological factors impact urban form. Students will learn to communicate the role and responsibility of architects in ensuring equity and access to sites, buildings, and structures within urban and rural contexts. The course will also assess the dynamic between the built and natural environments, paths to mitigating climate change, professional and ecological responsibility, adaptation, resilience principles and advocacy activities at the scale of cities, territories and landscapes. Information literacy and the proper use of citations in scholarly writing are central to the course. This course is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4100,When Offered: Fall term annually.,['ARCH 4100'],['ARCH 4100'],Architecture
CITIES AND THEIR TERRITORIES,LEC,2,,,,TBA,TBA,30,0,30,ARCH,2024-08-28,2024-12-20,FALL 2024,69171,4050,02,ARCH-4050,Cities And Their Territories,"This course focuses on design at the scale of cities and territories, examining the role of social equity & inclusion and ecological knowledge and responsibility as forces in the development of the built environment. This course will examine the ways that socio-economic, cultural, political, ecological, and technological factors impact urban form. Students will learn to communicate the role and responsibility of architects in ensuring equity and access to sites, buildings, and structures within urban and rural contexts. The course will also assess the dynamic between the built and natural environments, paths to mitigating climate change, professional and ecological responsibility, adaptation, resilience principles and advocacy activities at the scale of cities, territories and landscapes. Information literacy and the proper use of citations in scholarly writing are central to the course. This course is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4100,When Offered: Fall term annually.,['ARCH 4100'],['ARCH 4100'],Architecture
CITIES AND THEIR TERRITORIES,LEC,2,,,,TBA,TBA,30,0,30,ARCH,2024-08-28,2024-12-20,FALL 2024,69604,4050,03,ARCH-4050,Cities And Their Territories,"This course focuses on design at the scale of cities and territories, examining the role of social equity & inclusion and ecological knowledge and responsibility as forces in the development of the built environment. This course will examine the ways that socio-economic, cultural, political, ecological, and technological factors impact urban form. Students will learn to communicate the role and responsibility of architects in ensuring equity and access to sites, buildings, and structures within urban and rural contexts. The course will also assess the dynamic between the built and natural environments, paths to mitigating climate change, professional and ecological responsibility, adaptation, resilience principles and advocacy activities at the scale of cities, territories and landscapes. Information literacy and the proper use of citations in scholarly writing are central to the course. This course is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4100,When Offered: Fall term annually.,['ARCH 4100'],['ARCH 4100'],Architecture
PORTFOLIO DEVELOPMENT,LEC,1,W,12:00PM,1:50PM,Matthew Joseph Lopez,Russell Sage Laboratory 2701,14,14,0,ARCH,2024-08-28,2024-12-20,FALL 2024,68685,4200,01,ARCH-4200,Portfolio Development,"A graphic portfolio of architectural design work is a living document representing the diversity, competence, and growth throughout an architect's career. Central to this course is the development of professional development skills in preparation for internships and a professional career in architecture, including the All-Institute ARCH AWAY experience. Students will have the ability to conceive, design, and construct a portfolio, using images and text, that integrates work examples exhibiting a diverse range of skills including, design studio, history theory, professional work, technical and environmental courses. Other skills covered include the design of a curriculum vitae tailored to architecture, and the allied design fields. This course provides an overview of how to establish an NCARB record and log AXP (experience credits), formulate a path to licensure including the AXP and the ARE (Architecture Registration Exam) and is coordinated with career development events, lectures, including Blast-off and the SoA career fair and formally introduces students to their NCARB mentor.",This course is required for 3rd year students,When Offered: Fall and spring terms annually.,[],[],Architecture
PORTFOLIO DEVELOPMENT,LEC,1,W,12:00PM,1:50PM,Riley Studebaker,Russell Sage Laboratory 2707,14,14,0,ARCH,2024-08-28,2024-12-20,FALL 2024,68836,4200,02,ARCH-4200,Portfolio Development,"A graphic portfolio of architectural design work is a living document representing the diversity, competence, and growth throughout an architect's career. Central to this course is the development of professional development skills in preparation for internships and a professional career in architecture, including the All-Institute ARCH AWAY experience. Students will have the ability to conceive, design, and construct a portfolio, using images and text, that integrates work examples exhibiting a diverse range of skills including, design studio, history theory, professional work, technical and environmental courses. Other skills covered include the design of a curriculum vitae tailored to architecture, and the allied design fields. This course provides an overview of how to establish an NCARB record and log AXP (experience credits), formulate a path to licensure including the AXP and the ARE (Architecture Registration Exam) and is coordinated with career development events, lectures, including Blast-off and the SoA career fair and formally introduces students to their NCARB mentor.",This course is required for 3rd year students,When Offered: Fall and spring terms annually.,[],[],Architecture
PORTFOLIO DEVELOPMENT,LEC,1,W,12:00PM,1:50PM,Adam Francis Petela,Russell Sage Laboratory 2112,14,14,0,ARCH,2024-08-28,2024-12-20,FALL 2024,69603,4200,03,ARCH-4200,Portfolio Development,"A graphic portfolio of architectural design work is a living document representing the diversity, competence, and growth throughout an architect's career. Central to this course is the development of professional development skills in preparation for internships and a professional career in architecture, including the All-Institute ARCH AWAY experience. Students will have the ability to conceive, design, and construct a portfolio, using images and text, that integrates work examples exhibiting a diverse range of skills including, design studio, history theory, professional work, technical and environmental courses. Other skills covered include the design of a curriculum vitae tailored to architecture, and the allied design fields. This course provides an overview of how to establish an NCARB record and log AXP (experience credits), formulate a path to licensure including the AXP and the ARE (Architecture Registration Exam) and is coordinated with career development events, lectures, including Blast-off and the SoA career fair and formally introduces students to their NCARB mentor.",This course is required for 3rd year students,When Offered: Fall and spring terms annually.,[],[],Architecture
ARCHITECTURE OF THE CITY,LEC,3,,,,Ciro Najle,TBA,0,0,0,ARCH,2024-08-28,2024-12-20,FALL 2024,69067,4974,50,ARCH-4974,Architecture Of The City,,,,[],[],Architecture
DESIGN RESEARCH STUDIO,LEC,4,TR,2:00PM,5:50PM,Alexandros Tsamis,TBA,15,1,14,ARCH,2024-08-28,2024-12-20,FALL 2024,68059,6350,81,ARCH-6350,Design Research Studio,"This initial studio segment will explore variable phases of data collection, processing, and synthesis through explorative visualization methods. These methods will bear the complexity of mapping dynamic forces present in nature juxtaposed to cultural and economical factors. Course taught in New York City.",,When Offered: Fall term annually.,[],[],Architecture
URBAN DATA 1,LEC,3,R,10:00AM,12:50PM,James Fleet Hower,TBA,12,10,2,ARCH,2024-08-28,2024-12-20,FALL 2024,69745,4055,80,ARCH-4055,Urban Data 1,"Urban Data I examines the role of data representation and the use of web-based graphics and in contemporary design. This course teaches the power of combining the thought process and methods of an architect with increasingly sophisticated representational techniques that broaden the function of a traditional drawing. Students use publicly available datasets to interrogate a pressing urban problem. They research, represent, and propose design solutions using data they've collected to guide their decision-making process.",,When Offered: Fall annually,[],[],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Michael James Oatman,Greene Building STU,50,0,50,ARCH,2024-08-28,2024-12-20,FALL 2024,67412,4770,01,ARCH-4770,Architectural Design Studio 5,"This is third year architectural design studio employs a design research format to investigate a range of contemporary topics of interest to the discipline, including but not limited to, advanced fabrication, institutional & civic buildings, urban design, landscape architecture, community stakeholders. ARCH 4770 & ARCH 4780 &nbsp;are available at CASE NY, and the SoA Study Abroad programs. Students apply for this studio based on their personal interest and professional objectives. ARCH 4770 & ARCH 4780, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program. Any student receiving a second ‘D' in any design studio must repeat the second design studio and receive a grade of ‘C' or higher to proceed to the next design studio.",Prerequisite: ARCH 2830,When Offered: Fall and Spring terms annually.,['ARCH 2830'],['ARCH 2830'],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Matthew Joseph Lopez,Greene Building STU,50,48,2,ARCH,2024-08-28,2024-12-20,FALL 2024,67685,4770,03,ARCH-4770,Architectural Design Studio 5,"This is third year architectural design studio employs a design research format to investigate a range of contemporary topics of interest to the discipline, including but not limited to, advanced fabrication, institutional & civic buildings, urban design, landscape architecture, community stakeholders. ARCH 4770 & ARCH 4780 &nbsp;are available at CASE NY, and the SoA Study Abroad programs. Students apply for this studio based on their personal interest and professional objectives. ARCH 4770 & ARCH 4780, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program. Any student receiving a second ‘D' in any design studio must repeat the second design studio and receive a grade of ‘C' or higher to proceed to the next design studio.",Prerequisite: ARCH 2830,When Offered: Fall and Spring terms annually.,['ARCH 2830'],['ARCH 2830'],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Edward Jeremy Keller,Greene Building STU,20,5,15,ARCH,2024-08-28,2024-12-20,FALL 2024,67686,4770,04,ARCH-4770,Architectural Design Studio 5,"This is third year architectural design studio employs a design research format to investigate a range of contemporary topics of interest to the discipline, including but not limited to, advanced fabrication, institutional & civic buildings, urban design, landscape architecture, community stakeholders. ARCH 4770 & ARCH 4780 &nbsp;are available at CASE NY, and the SoA Study Abroad programs. Students apply for this studio based on their personal interest and professional objectives. ARCH 4770 & ARCH 4780, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program. Any student receiving a second ‘D' in any design studio must repeat the second design studio and receive a grade of ‘C' or higher to proceed to the next design studio.",Prerequisite: ARCH 2830,When Offered: Fall and Spring terms annually.,['ARCH 2830'],['ARCH 2830'],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Carla Leitao,Greene Building STU,20,10,10,ARCH,2024-08-28,2024-12-20,FALL 2024,68689,4770,05,ARCH-4770,Architectural Design Studio 5,"This is third year architectural design studio employs a design research format to investigate a range of contemporary topics of interest to the discipline, including but not limited to, advanced fabrication, institutional & civic buildings, urban design, landscape architecture, community stakeholders. ARCH 4770 & ARCH 4780 &nbsp;are available at CASE NY, and the SoA Study Abroad programs. Students apply for this studio based on their personal interest and professional objectives. ARCH 4770 & ARCH 4780, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program. Any student receiving a second ‘D' in any design studio must repeat the second design studio and receive a grade of ‘C' or higher to proceed to the next design studio.",Prerequisite: ARCH 2830,When Offered: Fall and Spring terms annually.,['ARCH 2830'],['ARCH 2830'],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Riley Studebaker,Greene Building STU,20,0,20,ARCH,2024-08-28,2024-12-20,FALL 2024,68693,4770,06,ARCH-4770,Architectural Design Studio 5,"This is third year architectural design studio employs a design research format to investigate a range of contemporary topics of interest to the discipline, including but not limited to, advanced fabrication, institutional & civic buildings, urban design, landscape architecture, community stakeholders. ARCH 4770 & ARCH 4780 &nbsp;are available at CASE NY, and the SoA Study Abroad programs. Students apply for this studio based on their personal interest and professional objectives. ARCH 4770 & ARCH 4780, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program. Any student receiving a second ‘D' in any design studio must repeat the second design studio and receive a grade of ‘C' or higher to proceed to the next design studio.",Prerequisite: ARCH 2830,When Offered: Fall and Spring terms annually.,['ARCH 2830'],['ARCH 2830'],Architecture
ARCHITECTURAL DESIGN STUDIO 5,LEC,5,MWR,2:00PM,5:50PM,Matt Burgermaster,Greene Building STU,20,0,20,ARCH,2024-08-28,2024-12-20,FALL 2024,69584,4770,07,ARCH-4770,Architectural Design Studio 5,"This is third year architectural design studio employs a design research format to investigate a range of contemporary topics of interest to the discipline, including but not limited to, advanced fabrication, institutional & civic buildings, urban design, landscape architecture, community stakeholders. ARCH 4770 & ARCH 4780 &nbsp;are available at CASE NY, and the SoA Study Abroad programs. Students apply for this studio based on their personal interest and professional objectives. ARCH 4770 & ARCH 4780, are required for the degree. This course is offered in the fall and spring semesters and is required of all architecture undergraduates in the B.Arch. program. Any student receiving a second ‘D' in any design studio must repeat the second design studio and receive a grade of ‘C' or higher to proceed to the next design studio.",Prerequisite: ARCH 2830,When Offered: Fall and Spring terms annually.,['ARCH 2830'],['ARCH 2830'],Architecture
