course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
MASTER'S THESIS,LEC,1-12,,,,Staff,,0,0,0,ARCH,2020-05-26,2020-08-21,SUMMER 2020,15057,6990,04,ARCH-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Architecture
ARCHITECTURE DISSERTATION,LEC,1-15,,,,Figueiro,,10,0,10,ARCH,2020-05-26,2020-08-21,SUMMER 2020,15240,9990,01,ARCH-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,Fall and spring terms annually.,[],[],Architecture
ART HISTORY,LEC,4,MR,10:30AM,12:35PM,Wille Kiel,,60,54,6,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15371,1050,01,ARTS-1050,Art History,A survey of visual arts from Paleolithic Era to today. Materials are presented in a form accessible to students without previous knowledge of Art History. This is a communication-intensive course.,,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
MUSIC AND TECHNOLOGY 1,STU,4,MR,8:00AM,10:05AM,Hamilton,,19,19,0,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15688,2020,01,ARTS-2020,Music and Technology I,"Music composition taught in the context of modern computerized production methods. Technical topics include basic principles of computer sound generation, digital sound sampling, and the use of small computers for musical control of electronic instruments. Musical topics include a study of important musical works and compositional techniques of the 20th century. Student projects involve hands-on work on a variety of computer instruments and software. This course is a prerequisite for further creative work with Rensselaer's computer music facilities.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
THE MULTIMEDIA CENTURY,,4,TF,8:00AM,10:05AM,Galloway,,19,13,6,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15778,2540,01,ARTS-2540,The Multimedia Century,"This course will survey the history and theory of the diverse artistic practices of the twentieth century in relation to the development of the mass media and new technologies. Topics will include the Bauhaus, Surrealism, Pop Art, and Postmodernism and will span a spectrum of media from the more traditional, such as painting and photography, to electronic and new media, such as video and digital arts. This is a communication-intensive course.",,Fall and spring terms annually.,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLIN,,1,,,,Morey/Fisher-Loc,,9,0,9,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15739,2750,01,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLA,,1,,,,Morey/Fisher-Loc,,9,0,9,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15740,2750,02,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: FLUTE,,1,,,,Gerbino/Fisher-Loc,,9,0,9,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15741,2750,03,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: OBOE,,1,,,,Gerbino/Fisher-Loc,,9,0,9,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15742,2750,04,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:CLARINET,,1,,,,Gerbino/Fisher-Loc,,9,1,8,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15743,2750,05,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: SAX,,1,,,,Gerbino/Fisher-Loc,,9,0,9,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15744,2750,06,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: HARP,,1,,,,Caldicott/Fisher-Loc,,9,0,9,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15745,2750,07,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATEMUSICLESSONS:PERCUSSION,,1,,,,Francis/Fisher-Loc,,9,0,9,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15746,2750,08,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VOICE,,1,,,,Harrigan/Fisher-Loc,,9,1,8,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15747,2750,09,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: TRUMPET,,1,,,,Williams/Fisher-Loc,,9,2,7,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15748,2750,10,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student's musical ability relative to capacity and interest. A supplementary lesson fee is charged.,"Students may begin lessons at any level of ability, but auditions may be required where demand for a particular instrument exceeds class capacity.","Fall, spring, and summer terms annually.",[],[],"Humanities, Arts and Social Sciences"
GAME SOUND & MUSICAL PLAY,LEC,4,MR,8:00AM,10:05AM,Galloway,,19,13,6,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15691,2965,01,ARTS-2965,,,,,,,"Humanities, Arts and Social Sciences"
VIDEO ART,STU,4,,,,Wille Kiel,,16,11,5,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15693,2967,01,ARTS-2967,,,,,,,"Humanities, Arts and Social Sciences"
3D ANIMATION,,4,,,,Ruzanka,,25,19,6,ARTS,2020-05-26,2020-08-21,SUMMER 2020,15808,4070,01,ARTS-4070,3D Animation,"An intermediate hands-on studio course in 3D computer animation, acting, dialog, cinematography, and story building.",Prerequisite: ARTS 2230 or permission of instructor.,Fall term annually.,['ARTS-2230'],[],"Humanities, Arts and Social Sciences"
"STARS, GALAXIES AND THE COSMOS",LEC,4,MR,8:00AM,10:05AM,Martin,,56,56,0,ASTR,2020-05-26,2020-08-21,SUMMER 2020,15483,1960,01,ASTR-1960,Topics in Astronomy and Astrophysics,,,,[],[],Science
"STARS, GALAXIES AND THE COSMOS",LEC,4,MR,8:00AM,10:05AM,Martin,,44,42,2,ASTR,2020-05-26,2020-08-21,SUMMER 2020,15777,1960,02,ASTR-1960,Topics in Astronomy and Astrophysics,,,,[],[],Science
EARTH AND SKY,LEC,4,TF,8:00AM,10:05AM,Martin,,0,46,-46,ASTR,2020-05-26,2020-08-21,SUMMER 2020,15348,2120,01,ASTR-2120,Earth and Sky,"An introduction to astronomy from an observational perspective. Students will learn the basics of observing the night-time sky, both with the unaided eye and through telescopic observation. Observations of Earth from orbiting satellites will also be discussed. The course is suitable for nonphysics and nonscience majors as well as those committed to specialization in astronomy. Includes evening laboratory sessions.",,Fall term annually.,[],[],Science
ASTROPHYSICS,LEC,4,MR,11:45AM,1:50PM,Ciolek,,30,4,26,ASTR,2020-05-26,2020-08-21,SUMMER 2020,15474,4220,01,ASTR-4220,Astrophysics,"A survey course in modern astrophysics with an emphasis on stellar astrophysics and interstellar matter; topics include star formation, the structure and observable properties of normal and degenerate stars; and the composition, dynamics, and stability of the interstellar medium.",PHYS 2220 and PHYS 4420 or equivalent.,Fall term annually.,"['PHYS-2220', 'PHYS-4420']",[],Science
MOLECULAR BIOCHEMISTRY I,LEC,4,MR,10:30AM,12:35PM,Fraser,,50,18,32,BCBP,2020-05-26,2020-08-21,SUMMER 2020,15338,4760,01,BCBP-4760,Molecular Biochemistry I,"Part I of a two-semester sequence focusing on the chemistry, structure, and function of biological molecules, macromolecules, and systems. Topics covered include protein and nucleic acid structure, enzymology, mechanisms of catalysis, regulation, lipids and membranes, carbohydrates, bioenergetics, and carbohydrate metabolism. (Students cannot obtain credit for both this course and either BIOL 4760 or CHEM 4760.)",Prerequisites: CHEM 2250 and BIOL 1010 or BIOL 2120 or equivalents.,Fall and summer terms annually.,"['CHEM-2250', 'BIOL-1010', 'BIOL-2120']",[],Science
MASTER'S THESIS,LEC,1-9,,,,Wang,,10,0,10,BCBP,2020-05-26,2020-08-21,SUMMER 2020,15170,6990,01,BCBP-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
DISSERTATION,LEC,1-15,,,,Bystroff,,10,0,10,BCBP,2020-05-26,2020-08-21,SUMMER 2020,15171,9990,01,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science
DISSERTATION,LEC,1-15,,,,Swank,,0,0,0,BCBP,2020-05-26,2020-08-21,SUMMER 2020,15172,9990,02,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science
DISSERTATION,LEC,1-15,,,,Linhardt,,10,0,10,BCBP,2020-05-26,2020-08-21,SUMMER 2020,15173,9990,03,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science
DISSERTATION,LEC,1-15,,,,Wang,,10,0,10,BCBP,2020-05-26,2020-08-21,SUMMER 2020,15174,9990,04,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science
INTRODUCTION TO CELL BIOLOGY,LEC,4,MR,10:30AM,12:35PM,Klein,,16,7,9,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15671,2120,01,BIOL-2120,Introduction to Cell and Molecular Biology,"Structural and functional relationships of cells are discussed with regard to similarities among all living organisms. Introduction to cellular biochemistry, metabolism and energy flow, cellular and Mendelian genetics, and the chemical basis of heredity. The laboratory exercises illustrate current concepts in cellular and molecular biology.",,Spring term annually.,[],[],Science
INTRODUCTION TO CELL BIOLOGY,LAB,4,T,12:30PM,4:30PM,Klein,,16,7,9,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15671,2120,01,BIOL-2120,Introduction to Cell and Molecular Biology,"Structural and functional relationships of cells are discussed with regard to similarities among all living organisms. Introduction to cellular biochemistry, metabolism and energy flow, cellular and Mendelian genetics, and the chemical basis of heredity. The laboratory exercises illustrate current concepts in cellular and molecular biology.",,Spring term annually.,[],[],Science
MOLECULAR BIOCHEMISTRY I,LEC,4,MR,10:30AM,12:35PM,Fraser,,50,32,18,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15337,4760,01,BIOL-4760,Molecular Biochemistry I,"Part I of a two-semester sequence focusing on the chemistry, structure, and function of biological molecules, macromolecules, and systems. Topics covered include protein and nucleic acid structure, enzymology, mechanisms of catalysis, regulation, lipids and membranes, carbohydrates, bioenergetics, and carbohydrate metabolism.",Prerequisites: CHEM 2250 and BIOL 1010 or equivalent.,Fall and summer terms annually.,"['CHEM-2250', 'BIOL-1010']",[],Science
TOPICS CANCER & AGING CELL BIO,LEC,4,MR,1:30PM,3:35PM,Rutledge,,12,12,0,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15789,4961,01,BIOL-4961,Human Population,"This interdisciplinary course examines the human ecology of the global human overpopulation problem. Pollution, resource depletion, extinctions and carrying capacity are explored, as well as political, psychological, cultural, and technological adaptations. Feedback mechanisms will be proposed and discussed. Students will engage in structured debate and group discussion. This is a communication-intensive course.",BIOL 1010 and MATH 1010.,Spring term annually.,"['BIOL-1010', 'MATH-1010']",[],Science
SPACE MICROBIOLOGY,LEC,4,TF,1:30PM,3:35PM,Bonocora,,8,5,3,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15793,4962,01,BIOL-4962,,,,,,,Science
NEUROBIOLOGICAL DISEASES,LEC,4,TF,1:30PM,3:35PM,Christian,,6,7,-1,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15794,4963,01,BIOL-4963,,,,,,,Science
MASTER'S THESIS,LEC,1-9,,,,Barquera,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,14909,6990,01,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Nierzwicki,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,14910,6990,02,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Ligon,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15175,6990,04,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Bystroff,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15176,6990,05,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Bjornsson,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15177,6990,07,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Hanna,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,14912,6990,09,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Gilbert,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15178,6990,10,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Linhardt,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15179,6990,11,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Rutledge,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15180,6990,12,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Swank,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15181,6990,13,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
MASTER'S THESIS,LEC,1-9,,,,Wang,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15182,6990,14,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master's thesis. Grades of S or U are assigned by the adviser each term to reflect the student's research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science
DISSERTATION,LEC,1-20,,,,Nierzwicki,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,14913,9990,02,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science
DISSERTATION,LEC,1-20,,,,Rose,,10,1,9,BIOL,2020-05-26,2020-08-21,SUMMER 2020,14914,9990,03,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science
DISSERTATION,LEC,1-20,,,,Ligon,,10,0,10,BIOL,2020-05-26,2020-08-21,SUMMER 2020,15098,9990,04,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science
