course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
PRIVATE MUSIC LESSONS: VOICE,,1,,,,Harrigan/Skovira/Fish,,12,1,11,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18424,2750,07,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: GUITAR,,1,,,,Quigley/Fisher-Loc,,12,2,10,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18493,2750,08,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: CELLO,LEC,1,,,,Bebe,,10,0,10,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18668,2750,09,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: PIANO,LEC,1,,,,Tu,,6,1,5,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18669,2750,10,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: EUPHONI,LEC,1,,,,Blostein,,10,0,10,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18670,2750,11,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: TUBA,LEC,1,,,,Blostein,,10,0,10,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18671,2750,12,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: TROMBON,LEC,1,,,,Blostein,,10,0,10,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18672,2750,13,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: PERCSSN,LEC,1,,,,Foster,,12,0,12,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18673,2750,14,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: BASS,LEC,1,,,,Runyon,,12,0,12,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18674,2750,15,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

PRIVATE MUSIC LESSONS: PIANO,STU,1,,,,Yura,,4,1,3,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18691,2750,16,ARTS-2750,Private Music Lessons,Private applied music lessons provide weekly instruction in instrumental and vocal performance. The goal of this class is to develop the student’s musical ability relative to capacity and interest. A supplementary lesson fee is charged.,,,[],[],"Humanities, Arts and Social Sciences"

"MUSIC, SOUND, & SCREEN MEDIA",LEC,4,TF,8:00AM,10:05AM,Galloway,,19,7,12,ARTS,2023-05-22,2023-08-18,SUMMER 2023,18570,4960,01,ARTS-4960,Topics in the Arts,Experimental courses offered for one or two semesters.,,,[],[],"Humanities, Arts and Social Sciences"

COSMOLOGY: OUR UNIVERSE,LEC,4,MR,8:00AM,10:05AM,Georg,,40,31,9,ASTR,2023-05-22,2023-08-18,SUMMER 2023,18479,2960,01,ASTR-2960,,,,,,,Science

MOLECULAR BIOCHEMISTRY I,LEC,4,MR,10:30AM,12:35PM,Fraser,,50,19,31,BCBP,2023-05-22,2023-08-18,SUMMER 2023,18222,4760,01,BCBP-4760,Molecular Biochemistry I,"Part I of a two-semester sequence focusing on the chemistry, structure, and function of biological molecules, macromolecules, and systems. Topics covered include protein and nucleic acid structure, enzymology, mechanisms of catalysis, regulation, lipids and membranes, carbohydrates, bioenergetics, and carbohydrate metabolism. (Students cannot obtain credit for both this course and either BIOL 4760 or CHEM 4760.)",(Undergraduate level  CHEM 2250 Minimum Grade of D and Undergraduate level  BIOL 1010 Minimum Grade of D) or (Undergraduate level  BIOL 2120 Minimum Grade of D),,"['CHEM-2250', 'BIOL-1010', 'BIOL-2120']",[],Science

MASTER'S THESIS,LEC,1-9,,,,Wang,,10,0,10,BCBP,2023-05-22,2023-08-18,SUMMER 2023,18104,6990,01,BCBP-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

DISSERTATION,LEC,1-15,,,,Bystroff,,10,0,10,BCBP,2023-05-22,2023-08-18,SUMMER 2023,18105,9990,01,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-15,,,,Swank,,0,0,0,BCBP,2023-05-22,2023-08-18,SUMMER 2023,18106,9990,02,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-15,,,,Linhardt,,10,0,10,BCBP,2023-05-22,2023-08-18,SUMMER 2023,18107,9990,03,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-15,,,,Wang,,10,0,10,BCBP,2023-05-22,2023-08-18,SUMMER 2023,18108,9990,04,BCBP-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

BIOLOGY IN POPULAR FICTION,STU,2,W,1:30PM,3:35PM,Klein,,20,9,11,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18596,1960,01,BIOL-1960,,,,,,,Science

HUMAN EVOLUTION LAB,LAB,2,W,10:30AM,12:35PM,Ramanath,,24,6,18,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18595,2960,01,BIOL-2960,,,,,,,Science

BIOSTATISTICS,LEC,4,TF,10:30AM,12:35PM,Stetler,,25,18,7,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18224,4200,01,BIOL-4200,Biostatistics,"An introduction to the concepts and techniques of modern statistics. Computer-based, in-class sessions will emphasize hands-on application of statistical techniques using data and examples drawn from the biological and medical sciences. Pre-class, online exercises will prepare students for in-depth classroom explorations. Topics covered will include sampling, regression, analysis of variance, and factor analysis, MANOVA, maximum likelihood methods, discriminant analysis, time series analysis, and forecasting. The final project requires analysis of a major research-related data set and write-up of results in the format of a scientific paper.",(Undergraduate level  BIOL 1010 Minimum Grade of D and Undergraduate level  MATH 1010 Minimum Grade of D) or  Prerequisite Override 100,,"['BIOL-1010', 'MATH-1010']",[],Science

MOLECULAR BIOLOGY LAB,LAB,6,T,1:00PM,6:00PM,Rutledge,,8,8,0,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18462,4720,01,BIOL-4720,Molecular Biology Laboratory,"The techniques of gel electrophoresis, restriction enzyme mapping, PCR, and use of a molecular biology software program are applied to the study of bacterial plasmids and mammalian genes. The course includes extensive hands-on laboratory work, as well as the writing of in-depth reports. This is a communication-intensive course.",(Undergraduate level  BIOL 2120 Minimum Grade of D and Undergraduate level  BIOL 4620 Minimum Grade of D) or  Prerequisite Override 100,,"['BIOL-2120', 'BIOL-4620']",[],Science

MOLECULAR BIOLOGY LAB,REC,6,F,1:00PM,2:50PM,Rutledge,,8,8,0,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18462,4720,01,BIOL-4720,Molecular Biology Laboratory,"The techniques of gel electrophoresis, restriction enzyme mapping, PCR, and use of a molecular biology software program are applied to the study of bacterial plasmids and mammalian genes. The course includes extensive hands-on laboratory work, as well as the writing of in-depth reports. This is a communication-intensive course.",(Undergraduate level  BIOL 2120 Minimum Grade of D and Undergraduate level  BIOL 4620 Minimum Grade of D) or  Prerequisite Override 100,,"['BIOL-2120', 'BIOL-4620']",[],Science

MOLECULAR BIOLOGY LAB,LAB,6,R,1:00PM,6:00PM,Rutledge,,8,1,7,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18463,4720,02,BIOL-4720,Molecular Biology Laboratory,"The techniques of gel electrophoresis, restriction enzyme mapping, PCR, and use of a molecular biology software program are applied to the study of bacterial plasmids and mammalian genes. The course includes extensive hands-on laboratory work, as well as the writing of in-depth reports. This is a communication-intensive course.",(Undergraduate level  BIOL 2120 Minimum Grade of D and Undergraduate level  BIOL 4620 Minimum Grade of D) or  Prerequisite Override 100,,"['BIOL-2120', 'BIOL-4620']",[],Science

MOLECULAR BIOLOGY LAB,REC,6,F,1:00PM,2:50PM,Rutledge,,8,1,7,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18463,4720,02,BIOL-4720,Molecular Biology Laboratory,"The techniques of gel electrophoresis, restriction enzyme mapping, PCR, and use of a molecular biology software program are applied to the study of bacterial plasmids and mammalian genes. The course includes extensive hands-on laboratory work, as well as the writing of in-depth reports. This is a communication-intensive course.",(Undergraduate level  BIOL 2120 Minimum Grade of D and Undergraduate level  BIOL 4620 Minimum Grade of D) or  Prerequisite Override 100,,"['BIOL-2120', 'BIOL-4620']",[],Science

ADVANCED CELL BIOLOGY LAB,LAB,6,MR,1:00PM,4:00PM,Klein,,8,6,2,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18497,4740,01,BIOL-4740,Advanced Cell Biology Laboratory,"Students will learn a variety of modern cell biology techniques such as cell culture, genetic analysis, immunocytochemistry, fluorescence microscopy, and live cell imaging. Using these techniques, students will investigate the function of genetically manipulated proteins in cells. In the last third of the semester, students will develop independent experimental research plans to address questions of interest to the student. This is a communication-intensive course.",Undergraduate level  BIOL 2120 Minimum Grade of D and Undergraduate level  BIOL 2500 Minimum Grade of D,,"['BIOL-2120', 'BIOL-2500']",[],Science

ADVANCED CELL BIOLOGY LAB,REC,6,M,4:10PM,5:00PM,Klein,,8,6,2,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18497,4740,01,BIOL-4740,Advanced Cell Biology Laboratory,"Students will learn a variety of modern cell biology techniques such as cell culture, genetic analysis, immunocytochemistry, fluorescence microscopy, and live cell imaging. Using these techniques, students will investigate the function of genetically manipulated proteins in cells. In the last third of the semester, students will develop independent experimental research plans to address questions of interest to the student. This is a communication-intensive course.",Undergraduate level  BIOL 2120 Minimum Grade of D and Undergraduate level  BIOL 2500 Minimum Grade of D,,"['BIOL-2120', 'BIOL-2500']",[],Science

MOLECULAR BIOCHEMISTRY I,LEC,4,MR,10:30AM,12:35PM,Fraser,,50,16,34,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18221,4760,01,BIOL-4760,Molecular Biochemistry I,"Part I of a two-semester sequence focusing on the chemistry, structure, and function of biological molecules, macromolecules, and systems. Topics covered include protein and nucleic acid structure, enzymology, mechanisms of catalysis, regulation, lipids and membranes, carbohydrates, bioenergetics, and carbohydrate metabolism.",Undergraduate level  CHEM 2250 Minimum Grade of D and Undergraduate level  BIOL 1010 Minimum Grade of D,,"['CHEM-2250', 'BIOL-1010']",[],Science

MASTER'S THESIS,LEC,1-9,,,,Nierzwicki,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,17912,6990,02,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Ligon,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18109,6990,04,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Bystroff,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18110,6990,05,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Staff,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18111,6990,07,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Staff,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,17914,6990,09,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Gilbert,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18112,6990,10,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Linhardt,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18113,6990,11,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Rutledge,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18114,6990,12,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Swank,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18115,6990,13,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

MASTER'S THESIS,LEC,1-9,,,,Wang,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18116,6990,14,BIOL-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Nierzwicki,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,17915,9990,02,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Rose,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,17916,9990,03,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Ligon,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18052,9990,04,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Dordick,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18117,9990,05,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Bystroff,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,17917,9990,06,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Gilbert,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18004,9990,10,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Linhardt,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18118,9990,11,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Makhatadze,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18119,9990,12,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Swank,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18120,9990,13,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

DISSERTATION,LEC,1-20,,,,Wang,,10,0,10,BIOL,2023-05-22,2023-08-18,SUMMER 2023,18121,9990,14,BIOL-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Science

PROGRAMMING FOR BIOMED ENGR,LEC,3,MR,10:30AM,12:35PM,Lee,,12,1,11,BMED,2023-05-22,2023-08-18,SUMMER 2023,18579,2050,01,BMED-2050,Programming for BME,"Introduction of number systems – decimal, binary and hexadecimal –; variable types including Boolean, integer, float, character and string; general overview of computer architecture and software, programming in “C/C++” including input/output, control statements, operators, functions, arrays, strings, classes, objects, inheritance, pointers, references, file processing, exceptions and operator overloading; overview of other programming languages including Matlab, R and Python; design of algorithms for applications that are relevant for biomedical engineering applications.",Undergraduate level  ENGR 1100 Minimum Grade of D,,['ENGR-1100'],[],Engineering

BIOMATERIALS SCI & ENGINEERING,LEC,4,TF,10:30AM,12:35PM,Hahn,,29,1,28,BMED,2023-05-22,2023-08-18,SUMMER 2023,18580,2100,01,BMED-2100,Biomaterials Science and Engineering,"Presents structure-property relationships of implant materials including metals, polymers, ceramics, and composites, with an emphasis on mechanical and surface properties in the broader context of implant design. Biological performance of biomaterials, case studies of traditional implants—as well as emerging, tissue-engineered materials— are emphasized.",,,[],[],Engineering

BIOIMAGING/ BIOINSTRUMENTATION,LEC,4,TF,1:30PM,3:35PM,Maldonado,,29,3,26,BMED,2023-05-22,2023-08-18,SUMMER 2023,18666,2300,01,BMED-2300,Bioimaging and Bioinstrumentation,"This course serves as an introduction to biomedical instrumentation and imaging with focus on the acquisition and monitoring of vital signals. Basic principles for the selection and appropriate use of instruments for solving bioengineering and medical problems such as microscopy, magnetic resonance imaging, and ultrasounds, among others are addressed.",Undergraduate level  PHYS 1200 Minimum Grade of D or  Prerequisite Override 100,,['PHYS-1200'],[],Engineering

BIOMECHANICS,LEC,4,MR,1:30PM,3:35PM,Lee,,29,1,28,BMED,2023-05-22,2023-08-18,SUMMER 2023,18667,2540,01,BMED-2540,Biomechanics,"Application of mechanics to the study of normal, diseased, and traumatized musculo-skeletal system. Areas covered include determination of joint and muscle forces, mechanical properties of biological tissues, and structural analysis of bone-implant systems. Case studies are discussed to illustrate the role of biomechanics and biomaterials in the design of implants.",Undergraduate level  ENGR 1100 Minimum Grade of D,,['ENGR-1100'],[],Engineering

BIOMEDICAL ENGINEERING LAB,LEC,4,W,9:00AM,11:00AM,Agarwal,,12,8,4,BMED,2023-05-22,2023-08-18,SUMMER 2023,18199,4010,01,BMED-4010,Biomedical Engineering Laboratory,"Theory and practice of biomedical measurements. An introduction to instrumentation and procedures for measurement of membrane transport, bioelectrical potentials, cell counting, biomechanical and biomaterial properties using invasive and noninvasive techniques. Transducers studied include strain gauge, differential transformer, spectrophometer, biopotential electrodes, microscope with camera, mechanical testing machine, piezoelectric transducer (or sensor). Also studied are instruments for determination of material properties.",Undergraduate level  BMED 2100 Minimum Grade of D and Undergraduate level  BMED 2300 Minimum Grade of D and Undergraduate level  BMED 2540 Minimum Grade of D,,"['BMED-2100', 'BMED-2300', 'BMED-2540']",[],Engineering

