course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
INTEGRATED DESIGN DEVELOPMENT STUDIO,LEC,5,MWR,2:00PM,5:50PM,Lonn J. Combs,Greene Building STU,60,8,52,ARCH,2024-01-08,2024-04-24,SPRING 2024,93192,4830,01,ARCH-4830,Integrated Design Development Studio,"This studio is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. This course is required of all architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4820,When Offered: Fall and Spring terms annually.,['ARCH 4820'],['ARCH 4820'],Architecture
INTEGRATED DESIGN DEVELOPMENT STUDIO,LEC,5,MWR,2:00PM,5:50PM,Arta Yazdanseta,Greene Building STU,15,8,7,ARCH,2024-01-08,2024-04-24,SPRING 2024,93955,4830,02,ARCH-4830,Integrated Design Development Studio,"This studio is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. This course is required of all architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4820,When Offered: Fall and Spring terms annually.,['ARCH 4820'],['ARCH 4820'],Architecture
INTEGRATED DESIGN DEVELOPMENT STUDIO,LEC,5,MWR,2:00PM,5:50PM,Michael Todd Stradley,Greene Building STU,15,8,7,ARCH,2024-01-08,2024-04-24,SPRING 2024,93956,4830,03,ARCH-4830,Integrated Design Development Studio,"This studio is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. This course is required of all architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4820,When Offered: Fall and Spring terms annually.,['ARCH 4820'],['ARCH 4820'],Architecture
INTEGRATED DESIGN DEVELOPMENT STUDIO,LEC,5,MWR,2:00PM,3:50PM,Leandro Piazzi,Greene Building STU,15,8,7,ARCH,2024-01-08,2024-04-24,SPRING 2024,94667,4830,04,ARCH-4830,Integrated Design Development Studio,"This studio is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. This course is required of all architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4820,When Offered: Fall and Spring terms annually.,['ARCH 4820'],['ARCH 4820'],Architecture
INTEGRATED DESIGN DEVELOPMENT STUDIO,LEC,5,MWR,2:00PM,5:50PM,Emily Gruendel,Greene Building STU,15,8,7,ARCH,2024-01-08,2024-04-24,SPRING 2024,94951,4830,05,ARCH-4830,Integrated Design Development Studio,"This studio is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. This course is required of all architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4820,When Offered: Fall and Spring terms annually.,['ARCH 4820'],['ARCH 4820'],Architecture
INTEGRATED DESIGN DEVELOPMENT STUDIO,LEC,5,MWR,2:00PM,3:50PM,Adam Francis Petela,Greene Building STU,15,9,6,ARCH,2024-01-08,2024-04-24,SPRING 2024,94952,4830,06,ARCH-4830,Integrated Design Development Studio,"This studio is a technology-based design studio emphasizing the materialization and making of architectural design projects. The integration of building code requirements for fire protection, life safety, accessibility, building environmental systems, structure, construction, and materiality is central to the effective achievement of design intent. Students become aware of how these issues affect and inform design decisions. They learn to integrate technology, systems, and materials in the comprehensive resolution of building design and gain exposure to construction documents and design documentation. Construction and site visits are an integral part of the studio as is an integrated electronic media seminar on CAD applications. This course is required of all architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 4820,When Offered: Fall and Spring terms annually.,['ARCH 4820'],['ARCH 4820'],Architecture
RES INVESTIGATIONS: PROJBUILT,LEC,4,F,10:00AM,12:50PM,Joshua William Hugo Draper,TBA,20,9,11,ARCH,2024-01-08,2024-04-24,SPRING 2024,92062,4936,80,ARCH-4936,Res INVESTIGATIONS: Projbuilt,,,,[],[],Architecture
LIGHTING WORKSHOP,LEC,4,TF,2:00PM,3:50PM,Nadarajah Narendran/Jean Paul Freyssinier/Ukwatte Lokuliyanage Indika Upendra Perera,Gurley Building ,12,5,7,ARCH,2024-01-08,2024-04-24,SPRING 2024,94292,4965,01,ARCH-4965,Lighting Workshop,,,,[],[],Architecture
AURAL ARCHITECTURE,LEC,3,T,10:00AM,12:50PM,Jonas Braasch,Greene Building 204,15,6,9,ARCH,2024-01-08,2024-04-24,SPRING 2024,91861,6890,01,ARCH-6890,Aural Architecture,"In this course, design processes in architectural acoustics will be studied from a psychoacoustical perspective. Different concepts to create physical and virtual acoustic spaces will be discussed based on perceptual design goals. Topics include ecological psychoacoustics, sound quality, auditory virtual environments, and auditory computational modeling.",Prerequisite: ARCH 6860,When Offered: Spring term annually.,['ARCH 6860'],['ARCH 6860'],Architecture
INTERACTIVE OPERA,LEC,2,M,6:30PM,8:30PM,Ted Krueger,Greene Building STU,10,5,5,ARCH,2024-01-08,2024-04-24,SPRING 2024,94944,4966,01,ARCH-4966,Interactive Opera,,,,[],[],Architecture
BUILT ECOLOGIES 2,LEC,3,F,2:00PM,5:00PM,Emir Aykut Pekdemir,TBA,20,1,19,ARCH,2024-01-08,2024-04-24,SPRING 2024,93709,6330,80,ARCH-6330,Built Ecologies 2,"In this seminar, students develop and analyze an ecologically sensitive built system related to their thesis topic with particular attention to the architectural, social, and political implications of the work and their inter-relationships. An awareness of the political and economic forces that are instrumental in the development of contemporary built ecologies creates opportunities for innovation in the cultures of making. Course taught in New York City.","Prerequisites: ARCH 6310, ARCH 6320, or departmental approval",When Offered: Spring term annually.,"['ARCH 6310', 'ARCH 6320']","['ARCH 6310', 'ARCH 6320']",Architecture
GRADUATE THESIS SEMINAR,LEC,2,W,2:30PM,4:20PM,Tulay Atak,TBA,10,2,8,ARCH,2024-01-08,2024-04-24,SPRING 2024,92347,6900,80,ARCH-6900,Graduate Thesis Seminar,Readings and discussion of topical materials that are selected to place graduate projects and theses in a comprehensive context.,,When Offered: Fall and spring terms annually.,[],[],Architecture
RELATIONSHIP BTWN FILM & ARCH,LEC,2,R,12:00PM,1:50PM,Anthony Titus,Troy Building 2015,5,1,4,ARCH,2024-01-08,2024-04-24,SPRING 2024,94023,6969,01,ARCH-6969,Relationship Btwn Film & Arch,,,,[],[],Architecture
ENVIRONMENTAL AND ECOL SYSTEM,LEC,4,MR,8:00AM,9:50AM,Michael Todd Stradley,Carnegie Building 113,90,44,46,ARCH,2024-01-08,2024-04-24,SPRING 2024,90331,2360,01,ARCH-2360,Environmental And Ecol System,"An exploration of the fundamental principles of human physiology, thermal and luminous comfort, and indoor quality. Emphasis is on bioclimatic and psychrometric climate analysis and its relationship to architectural design, understanding the energy exchange between body in space, the natural meaning of enclosures, and nonstructural materials and systems. The focus is on passive heating, cooling, and daylighting systems and their design. Exercises include vital sign analysis of existing spaces (thermal, air, luminous), forming hypotheses of building performance, using scientific instrumentation, tenant survey techniques, and physical modeling and simulation techniques related to daylighting and shading techniques.",Prerequisites: ARCH 2370 Corequisites: ARCH 2830,When Offered: Spring term annually.,['ARCH 2370'],['ARCH 2370'],Architecture
ENVIRONMENTAL AND  ECOL SYSTEM,LEC,4,MR,8:00AM,9:50AM,Emir Aykut Pekdemir,Carnegie Building 106,40,35,5,ARCH,2024-01-08,2024-04-24,SPRING 2024,94936,2360,02,ARCH-2360,Environmental And Ecol System,"An exploration of the fundamental principles of human physiology, thermal and luminous comfort, and indoor quality. Emphasis is on bioclimatic and psychrometric climate analysis and its relationship to architectural design, understanding the energy exchange between body in space, the natural meaning of enclosures, and nonstructural materials and systems. The focus is on passive heating, cooling, and daylighting systems and their design. Exercises include vital sign analysis of existing spaces (thermal, air, luminous), forming hypotheses of building performance, using scientific instrumentation, tenant survey techniques, and physical modeling and simulation techniques related to daylighting and shading techniques.",Prerequisites: ARCH 2370 Corequisites: ARCH 2830,When Offered: Spring term annually.,['ARCH 2370'],['ARCH 2370'],Architecture
ARCHITECTURAL ACOUSTICS 2,LEC,4,F,2:00PM,5:50PM,David William Kahn,Greene Building 204,15,4,11,ARCH,2024-01-08,2024-04-24,SPRING 2024,91446,4850,01,ARCH-4850,Architectural Acoustics 2,"In the spring semester, students will have the opportunity to design their own performance hall. This process will include continued studies of acoustics measurements, simulated sound fields, community noise issues, and professional practice in acoustics consulting. The course will also have detailed lectures on concert hall acoustics, sound quality, and synthesized sound fields. Students will be introduced to a variety of simulation software and measurement equipment in the Acoustics Research Laboratory. After both Architectural Acoustics 1 and 2, the student should be prepared for a basic entry-level position in either acoustics in architecture or in acoustical consulting.",Prerequisite: ARCH 4840 or instructor approval,When Offered: Spring term annually.,['ARCH 4840'],['ARCH 4840'],Architecture
ARTIF. INTEL. IMAGINING ARCH,LEC,2,T,12:00PM,1:50PM,Ciro Najle,Greene Building STU,10,4,6,ARCH,2024-01-08,2024-04-24,SPRING 2024,94945,4967,01,ARCH-4967,ARTIF. INTEL. Imagining Arch,,,,[],[],Architecture
GEO-ACTORS II,LEC,3,T,10:00AM,12:50PM,Cathryn M Dwyre,TBA,12,2,10,ARCH,2024-01-08,2024-04-24,SPRING 2024,94286,4967,80,ARCH-4967,GEO-ACTORS Ii,,,,[],[],Architecture
MATERIAL SYSTEMS & PRODUCTIONS,LEC,3,M,10:00AM,1:00PM,Joshua William Hugo Draper,TBA,20,0,20,ARCH,2024-01-08,2024-04-24,SPRING 2024,94666,6340,80,ARCH-6340,Material Systems & Productions,"The goal of Material Systems and Production is threefold: to develop a fundamental understanding of materials through first principles, material classification, material production, and material impacts, to develop material models based on material properties and tests, and to develop criteria to make reasoned choices for the implementation of materials in the built environment. Students will engage in directed research projects through the lens of material with the intent of opportunistically identifying intrinsic material properties, exploiting production forming logics, and developing a prototype detail assembly for testing. B.Arch. students can only register for the 4000 level of this course and M.Arch. students must register only for the 6000 level of this course.",,When Offered: Fall term annually.,[],[],Architecture
DOCTORAL SEMINAR 1,LEC,2,,,,TBA,TBA,5,0,5,ARCH,2024-01-08,2024-04-24,SPRING 2024,93165,6910,01,ARCH-6910,Doctoral Seminar 1,"This seminar introduces a disciplinary-specific approach to the development of research problem definition and research methods. The topics considered will be drawn from and situated within the various fields of study that support doctoral study in architectural sciences, as well as from research activities in related fields in engineering, science, and the humanities. Case studies of prototypical architectural science research will evaluate current practice, identifying state of knowledge with the field and the resources and settings necessary to support the research activity.",,When Offered: Fall and spring terms annually.,[],[],Architecture
DOCTORAL SEMINAR 1,LEC,2,,,,Nadarajah Narendran,TBA,5,0,5,ARCH,2024-01-08,2024-04-24,SPRING 2024,92647,6910,02,ARCH-6910,Doctoral Seminar 1,"This seminar introduces a disciplinary-specific approach to the development of research problem definition and research methods. The topics considered will be drawn from and situated within the various fields of study that support doctoral study in architectural sciences, as well as from research activities in related fields in engineering, science, and the humanities. Case studies of prototypical architectural science research will evaluate current practice, identifying state of knowledge with the field and the resources and settings necessary to support the research activity.",,When Offered: Fall and spring terms annually.,[],[],Architecture
DOCTORAL SEMINAR 1,LEC,2,R,6:00PM,7:50PM,Jonas Braasch,Low Center for Industrial Inn. 3116,10,0,10,ARCH,2024-01-08,2024-04-24,SPRING 2024,93779,6910,03,ARCH-6910,Doctoral Seminar 1,"This seminar introduces a disciplinary-specific approach to the development of research problem definition and research methods. The topics considered will be drawn from and situated within the various fields of study that support doctoral study in architectural sciences, as well as from research activities in related fields in engineering, science, and the humanities. Case studies of prototypical architectural science research will evaluate current practice, identifying state of knowledge with the field and the resources and settings necessary to support the research activity.",,When Offered: Fall and spring terms annually.,[],[],Architecture
"ENERGY, COMFORT & ECOLOGY",LEC,2,W,10:00AM,11:50AM,John Clifford Loercher,Carnegie Building 113,90,48,42,ARCH,2024-01-08,2024-04-24,SPRING 2024,92618,2370,01,ARCH-2370,"ENERGY, Comfort & Ecology","This course addresses fundamental principles relating the environmental context to human needs and comfort. Topics include the principles of thermodynamics at the architectural scale, optimization versus variability, principles of building sites and orientations, psychometrics, and human comfort, and an introduction to energy modeling. This course is required of all students in the B.Arch. degree program.",,When Offered: Spring term annually.,[],[],Architecture
"ENERGY, COMFORT & ECOLOGY",LEC,2,W,10:00AM,11:50AM,Arta Yazdanseta,Pittsburgh Building 5216,40,41,-1,ARCH,2024-01-08,2024-04-24,SPRING 2024,94369,2370,02,ARCH-2370,"ENERGY, Comfort & Ecology","This course addresses fundamental principles relating the environmental context to human needs and comfort. Topics include the principles of thermodynamics at the architectural scale, optimization versus variability, principles of building sites and orientations, psychometrics, and human comfort, and an introduction to energy modeling. This course is required of all students in the B.Arch. degree program.",,When Offered: Spring term annually.,[],[],Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Yael Erel,Darrin Communications Center 337,90,21,69,ARCH,2024-01-08,2024-04-24,SPRING 2024,92650,4090,01,ARCH-4090,Architectural Case Studies,"Works of architecture embody knowledge, ideas, and imagination that express formally, spatially, and materially the ways of living and values of the civilizations in which they occur. In continuing the inquiry begun in The Ethos of Architecture and employing the skills and values acquired in that course and Architectural Media, the intent of this course is to teach students the means for investigating buildings coherently, rationally, and interpretively to understand the technical and cultural knowledge embedded within works of architecture. A select number of modern and contemporary buildings that represent a high degree of sophistication in the way their architects have approached the breadth of design issues both within and external to the programs of those works will be analyzed critically in order to ascertain the significance and relationships of the multiple systems of order inherent to a work of architecture.","Prerequisites: ARCH 2150, ARCH 2160",When Offered: Spring term annually.,"['ARCH 2150', 'ARCH 2160']","['ARCH 2150', 'ARCH 2160']",Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Leandro Piazzi,Peoples Ave Complex J 3402,24,18,6,ARCH,2024-01-08,2024-04-24,SPRING 2024,93952,4090,02,ARCH-4090,Architectural Case Studies,"Works of architecture embody knowledge, ideas, and imagination that express formally, spatially, and materially the ways of living and values of the civilizations in which they occur. In continuing the inquiry begun in The Ethos of Architecture and employing the skills and values acquired in that course and Architectural Media, the intent of this course is to teach students the means for investigating buildings coherently, rationally, and interpretively to understand the technical and cultural knowledge embedded within works of architecture. A select number of modern and contemporary buildings that represent a high degree of sophistication in the way their architects have approached the breadth of design issues both within and external to the programs of those works will be analyzed critically in order to ascertain the significance and relationships of the multiple systems of order inherent to a work of architecture.","Prerequisites: ARCH 2150, ARCH 2160",When Offered: Spring term annually.,"['ARCH 2150', 'ARCH 2160']","['ARCH 2150', 'ARCH 2160']",Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Per S. Svedberg,TBA,24,21,3,ARCH,2024-01-08,2024-04-24,SPRING 2024,94113,4090,03,ARCH-4090,Architectural Case Studies,"Works of architecture embody knowledge, ideas, and imagination that express formally, spatially, and materially the ways of living and values of the civilizations in which they occur. In continuing the inquiry begun in The Ethos of Architecture and employing the skills and values acquired in that course and Architectural Media, the intent of this course is to teach students the means for investigating buildings coherently, rationally, and interpretively to understand the technical and cultural knowledge embedded within works of architecture. A select number of modern and contemporary buildings that represent a high degree of sophistication in the way their architects have approached the breadth of design issues both within and external to the programs of those works will be analyzed critically in order to ascertain the significance and relationships of the multiple systems of order inherent to a work of architecture.","Prerequisites: ARCH 2150, ARCH 2160",When Offered: Spring term annually.,"['ARCH 2150', 'ARCH 2160']","['ARCH 2150', 'ARCH 2160']",Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Benjamin Vanmuysen,Russell Sage Laboratory 2112,24,20,4,ARCH,2024-01-08,2024-04-24,SPRING 2024,94114,4090,04,ARCH-4090,Architectural Case Studies,"Works of architecture embody knowledge, ideas, and imagination that express formally, spatially, and materially the ways of living and values of the civilizations in which they occur. In continuing the inquiry begun in The Ethos of Architecture and employing the skills and values acquired in that course and Architectural Media, the intent of this course is to teach students the means for investigating buildings coherently, rationally, and interpretively to understand the technical and cultural knowledge embedded within works of architecture. A select number of modern and contemporary buildings that represent a high degree of sophistication in the way their architects have approached the breadth of design issues both within and external to the programs of those works will be analyzed critically in order to ascertain the significance and relationships of the multiple systems of order inherent to a work of architecture.","Prerequisites: ARCH 2150, ARCH 2160",When Offered: Spring term annually.,"['ARCH 2150', 'ARCH 2160']","['ARCH 2150', 'ARCH 2160']",Architecture
SKIN DEEP,LEC,2,R,10:00AM,11:50AM,Marcus Carter,Greene Building STU,10,5,5,ARCH,2024-01-08,2024-04-24,SPRING 2024,94946,4968,01,ARCH-4968,Skin Deep,,,,[],[],Architecture
STRUCTURES 2,LEC,3,TF,10:00AM,11:20AM,Marc Anthony Tatarsky,Darrin Communications Center 236,5,1,4,ARCH,2024-01-08,2024-04-24,SPRING 2024,95299,5150,01,ARCH-5150,Structures 2,This is an intermediate course to structures that presents the load transfers of gravity and lateral forces in building systems. The course demonstrates the principles of analyses and design of steel and reinforced concrete elements. The course also outlines the concepts of compression and/or tension structures. Structural principles are reinforced by building physical models.,Prerequisite: ARCH 5140,When Offered: Fall term annually.,['ARCH 5140'],['ARCH 5140'],Architecture
DOCTORAL SEMINAR 2,LEC,2,,,,Nadarajah Narendran,TBA,5,0,5,ARCH,2024-01-08,2024-04-24,SPRING 2024,92648,6920,02,ARCH-6920,Doctoral Seminar 2,"This seminar builds upon Doctoral Seminar 1 by cultivating a disciplinary-specific approach to the development of research problem definition and research methods. The topics considered will be drawn from and situated within the various fields of study that support doctoral study in architectural sciences, as well as from research activities in related fields in engineering, science, and the humanities. Case studies of prototypical architectural science research will evaluate current practice, identifying state of knowledge with the field and the resources and settings necessary to support the research activity.",Prerequisites/Corequisites: ARCH 6910,When Offered: Spring and fall terms annually.,['ARCH 6910'],['ARCH 6910'],Architecture
DOCTORAL SEMINAR 2,LEC,2,R,6:00PM,7:50PM,Jonas Braasch,TBA,10,0,10,ARCH,2024-01-08,2024-04-24,SPRING 2024,93778,6920,03,ARCH-6920,Doctoral Seminar 2,"This seminar builds upon Doctoral Seminar 1 by cultivating a disciplinary-specific approach to the development of research problem definition and research methods. The topics considered will be drawn from and situated within the various fields of study that support doctoral study in architectural sciences, as well as from research activities in related fields in engineering, science, and the humanities. Case studies of prototypical architectural science research will evaluate current practice, identifying state of knowledge with the field and the resources and settings necessary to support the research activity.",Prerequisites/Corequisites: ARCH 6910,When Offered: Spring and fall terms annually.,['ARCH 6910'],['ARCH 6910'],Architecture
