course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
MASTER'S PROJECT,LEC,9,,,,TBA,TBA,0,0,0,MANE,2024-01-08,2024-04-24,SPRING 2024,93285,6980,29,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Wen,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,93224,6980,28,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,TBA,TBA,0,0,0,MANE,2024-01-08,2024-04-24,SPRING 2024,93043,6980,27,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Mills,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,93017,6980,26,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Narayan,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,93014,6980,25,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Liu,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,92803,6980,24,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Walczyk,TBA,10,2,8,MANE,2024-01-08,2024-04-24,SPRING 2024,92747,6980,23,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Pan,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,92746,6980,22,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Singh,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,92699,6980,21,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Zhang,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,92695,6980,20,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Sahni,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,93515,6980,19,MANE-6980,MASTER'S Project,,,,[],[],Engineering
PRODUCTION AND OPERATIONS MANAGEMENT,LEC,3,MR,10:00AM,11:20AM,Ramirez,SAGE 5101,50,41,9,ISYE,2024-01-08,2024-04-24,SPRING 2024,93209,2210,01,ISYE-2210,Production And Operations Management,"Overview of methods used in the design and operation of production and service systems and basic cost accounting. Topics include forecasting, capacity planning, line balancing, production scheduling, staff scheduling, inventory control, just in time, time study, project planning, and discrete item cost accounting. Goal of course is to educate students in basic operations management principles and models and in discrete goods cost accounting. ","Overview of methods used in the design and operation of production and service systems and basic cost accounting. Topics include forecasting, capacity planning, line balancing, production scheduling, staff scheduling, inventory control, just in time, time study, project planning, and discrete item cost accounting. Goal of course is to educate students in basic operations management principles and models and in discrete goods cost accounting. Prerequisites: MATH 1020 or equivalent.When Offered: Spring term annually.Cross Listed: ENGR 2700. Students cannot obtain credit for ISYE 2210 and ENGR 2700.Credit Hours: 3    3.000 Credit hours    3.000   Lecture hours    0.000 TO     3.000 Other hoursLevels: Graduate, Undergraduate Schedule Types: LectureIndustrial and Systems Engr DepartmentPrerequisites:  Undergraduate level  MATH 1020 Minimum Grade of D or  Prerequisite Override 100 ",,[],[],Engineering
WRITING FOR A GLOBAL AUDIENCE,LEC,4,MR,4:00PM,5:50PM,Greenfield,SAGE 2112,19,17,2,INQR,2024-01-08,2024-04-24,SPRING 2024,94908,1962,01,INQR-1962,Writing For A Global Audience,Variable topic course in HASS.,,,[],[],"Humanities, Arts, and Social Sciences"
PD: LEADERSHIP COMPETENCIES,LEC,1,T,2:00PM,3:50PM,Henry,MATLS 136,25,24,1,ENGR,2024-01-08,2024-04-24,SPRING 2024,92990,4010,10,ENGR-4010,PD: Leadership Competencies,,,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,R,2:00PM,3:50PM,Michel,SAGE 3704,25,22,3,ENGR,2024-01-08,2024-04-24,SPRING 2024,90509,4010,08,ENGR-4010,PD: Leadership Competencies,,,,[],[],Engineering
PD: LEADERSHIP COMPETENCIES,LEC,1,R,12:00PM,1:50PM,Michel,SAGE 3704,40,36,4,ENGR,2024-01-08,2024-04-24,SPRING 2024,90508,4010,07,ENGR-4010,PD: Leadership Competencies,,,,[],[],Engineering
DISSERTATION,LEC,15,,,,Kinchy,TBA,10,2,8,STSO,2024-01-08,2024-04-24,SPRING 2024,94327,9990,04,STSO-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],"Humanities, Arts, and Social Sciences"
MASTER'S THESIS,LEC,12,,,,Samuel,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,92096,6990,18,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Zhang,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,92093,6990,17,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Pan,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,91980,6990,16,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Anderson,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,91896,6990,15,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Singh,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,91819,6990,14,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Hirsa,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,91636,6990,13,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Danon,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,91329,6990,12,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Walczyk,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,90485,6990,11,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Picu,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,91328,6990,10,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Kopsaftopoulos,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,93506,6990,09,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Wen,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,91509,6990,08,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Diagne,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,93503,6990,07,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Tasciuc,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,91499,6990,06,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Shephard,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,91492,6990,05,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Blanchet,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,91477,6990,04,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,TBA,TBA,0,0,0,MANE,2024-01-08,2024-04-24,SPRING 2024,93500,6990,03,MANE-6990,MASTER'S Thesis,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Kopsaftopoulos,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,93507,6980,18,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Olson,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,92547,6980,17,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Felix,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,93504,6980,16,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Samuel,TBA,10,5,5,MANE,2024-01-08,2024-04-24,SPRING 2024,92511,6980,15,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Gandhi,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,92510,6980,14,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,TBA,TBA,0,0,0,MANE,2024-01-08,2024-04-24,SPRING 2024,92509,6980,13,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Han,TBA,10,2,8,MANE,2024-01-08,2024-04-24,SPRING 2024,93501,6980,12,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Oehlschlaeger,TBA,10,4,6,MANE,2024-01-08,2024-04-24,SPRING 2024,92508,6980,11,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Hicken,TBA,10,1,9,MANE,2024-01-08,2024-04-24,SPRING 2024,92507,6980,10,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Hirsa,TBA,10,2,8,MANE,2024-01-08,2024-04-24,SPRING 2024,92546,6980,09,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Borca-Tasciuc,TBA,10,2,8,MANE,2024-01-08,2024-04-24,SPRING 2024,92533,6980,08,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Mishra,TBA,10,2,8,MANE,2024-01-08,2024-04-24,SPRING 2024,92506,6980,07,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Anderson,TBA,10,3,7,MANE,2024-01-08,2024-04-24,SPRING 2024,92279,6980,06,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Maniatty,TBA,10,0,10,MANE,2024-01-08,2024-04-24,SPRING 2024,92238,6980,05,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MASTER'S PROJECT,LEC,9,,,,Amitay,TBA,10,2,8,MANE,2024-01-08,2024-04-24,SPRING 2024,92234,6980,04,MANE-6980,MASTER'S Project,,,,[],[],Engineering
MOD & ANALYSIS UNCERTAIN,LEC,3,W,10:00AM,11:50AM,TBA,DARRIN 308,75,46,29,ENGR,2024-01-08,2024-04-24,SPRING 2024,90082,2600,02,ENGR-2600,Mod & Analysis Uncertain,,,,[],[],Engineering
MOD & ANALYSIS UNCERTAIN,LEC,3,MR,2:00PM,3:20PM,Aktunc/Wang,SAGE 3510,75,46,29,ENGR,2024-01-08,2024-04-24,SPRING 2024,90082,2600,02,ENGR-2600,Mod & Analysis Uncertain,,,,[],[],Engineering
INTRODUCTION TO ALGORITHMS,LEC,4,W,6:00PM,7:50PM,TBA,TBA,40,44,-4,CSCI,2024-01-08,2024-04-24,SPRING 2024,94352,2300,10,CSCI-2300,Introduction To Algorithms,,,,[],[],Science
INTRODUCTION TO ALGORITHMS,LEC,4,W,4:00PM,5:50PM,TBA,EATON 216,40,44,-4,CSCI,2024-01-08,2024-04-24,SPRING 2024,94352,2300,10,CSCI-2300,Introduction To Algorithms,,,,[],[],Science
INTRODUCTION TO ALGORITHMS,LEC,4,TF,10:00AM,11:50AM,Goldschmidt/Liu,DARRIN 308,40,44,-4,CSCI,2024-01-08,2024-04-24,SPRING 2024,94352,2300,10,CSCI-2300,Introduction To Algorithms,,,,[],[],Science
MASTER'S THESIS,LEC,12,,,,Zheng,TBA,10,0,10,PHYS,2024-01-08,2024-04-24,SPRING 2024,95056,6990,08,PHYS-6990,MASTER'S Thesis,,,,[],[],Science
INTRODUCTION TO ALGORITHMS,LEC,4,W,6:00PM,7:50PM,TBA,TBA,40,43,-3,CSCI,2024-01-08,2024-04-24,SPRING 2024,93524,2300,08,CSCI-2300,Introduction To Algorithms,,,,[],[],Science
INTRODUCTION TO ALGORITHMS,LEC,4,W,2:00PM,3:50PM,TBA,EATON 216,40,43,-3,CSCI,2024-01-08,2024-04-24,SPRING 2024,93524,2300,08,CSCI-2300,Introduction To Algorithms,,,,[],[],Science
INTRODUCTION TO ALGORITHMS,LEC,4,TF,10:00AM,11:50AM,Goldschmidt/Liu,DARRIN 308,40,43,-3,CSCI,2024-01-08,2024-04-24,SPRING 2024,93524,2300,08,CSCI-2300,Introduction To Algorithms,,,,[],[],Science
MASTER'S THESIS,LEC,12,,,,Sanchez,TBA,10,0,10,PHYS,2024-01-08,2024-04-24,SPRING 2024,95053,6990,07,PHYS-6990,MASTER'S Thesis,,,,[],[],Science
MASTER'S THESIS,LEC,3,,,,Lu,TBA,10,0,10,PHYS,2024-01-08,2024-04-24,SPRING 2024,91840,6990,06,PHYS-6990,MASTER'S Thesis,,,,[],[],Science
PD: LEADERSHIP COMPETENCIES,LEC,1,W,12:00PM,1:50PM,Henry,ACADMY AUD,45,40,5,ENGR,2024-01-08,2024-04-24,SPRING 2024,91445,4010,06,ENGR-4010,PD: Leadership Competencies,,,,[],[],Engineering
MODELING & ANALYSIS UNCERTAINT,LEC,3,W,10:00AM,12:50PM,TBA,TBA,30,21,9,ENGR,2024-01-08,2024-04-24,SPRING 2024,93245,2600,07,ENGR-2600,Modeling & Analysis Uncertaint,,,,[],[],Engineering
MODELING & ANALYSIS UNCERTAINT,LEC,3,TF,12:00PM,1:20PM,Shenogin/Wang,SAGE 2704,30,21,9,ENGR,2024-01-08,2024-04-24,SPRING 2024,93245,2600,07,ENGR-2600,Modeling & Analysis Uncertaint,,,,[],[],Engineering
MOD & ANALYSIS UNCERTAINTY,LEC,3,W,10:00AM,11:50AM,TBA,DARRIN 308,60,55,5,ENGR,2024-01-08,2024-04-24,SPRING 2024,92629,2600,06,ENGR-2600,Mod & Analysis Uncertainty,,,,[],[],Engineering
MASTER'S THESIS,LEC,12,,,,Wang,TBA,10,0,10,PHYS,2024-01-08,2024-04-24,SPRING 2024,91571,6990,05,PHYS-6990,MASTER'S Thesis,,,,[],[],Science
COMPUTER ORGANIZATION,LEC,4,W,4:00PM,5:50PM,TBA,SAGE 4510,42,40,2,CSCI,2024-01-08,2024-04-24,SPRING 2024,93416,2500,05,CSCI-2500,Computer Organization,,,,[],[],Science
COMPUTER ORGANIZATION,LEC,4,M,6:00PM,7:50PM,TBA,TBA,42,40,2,CSCI,2024-01-08,2024-04-24,SPRING 2024,93416,2500,05,CSCI-2500,Computer Organization,,,,[],[],Science
COMPUTER ORGANIZATION,LEC,4,MR,8:00AM,9:50AM,Zarifneshat,DARRIN 324,42,40,2,CSCI,2024-01-08,2024-04-24,SPRING 2024,93416,2500,05,CSCI-2500,Computer Organization,,,,[],[],Science
INTRODUCTION TO ALGORITHMS,LEC,4,W,12:00PM,1:50PM,TBA,SAGE 5101,40,51,-11,CSCI,2024-01-08,2024-04-24,SPRING 2024,92488,2300,05,CSCI-2300,Introduction To Algorithms,,,,[],[],Science
MASTER'S THESIS,LEC,12,,,,Giedt,TBA,10,0,10,PHYS,2024-01-08,2024-04-24,SPRING 2024,92261,6990,04,PHYS-6990,MASTER'S Thesis,,,,[],[],Science
MASTER'S PROJECT,LEC,9,,,,Brown,TBA,1,1,0,PHYS,2024-01-08,2024-04-24,SPRING 2024,93297,6980,18,PHYS-6980,MASTER'S Project,,,,[],[],Science
MASTER'S PROJECT,LEC,9,,,,Zhang,TBA,10,0,10,PHYS,2024-01-08,2024-04-24,SPRING 2024,93251,6980,17,PHYS-6980,MASTER'S Project,,,,[],[],Science
