course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
FIP SEMINAR,LEC,0,W,12:00PM,12:50PM,Roberts,VORHES NO,25,7,18,ADMN,2020-01-13,2020-05-08,SPRING 2020,94621,1962,06,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Milford,,25,11,14,ADMN,2020-01-13,2020-05-08,SPRING 2020,94624,1962,09,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Steigler,DARRIN 235,25,18,7,ADMN,2020-01-13,2020-05-08,SPRING 2020,94625,1962,10,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Roberts,LOW 3130,25,10,15,ADMN,2020-01-13,2020-05-08,SPRING 2020,94626,1962,11,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,,,,Fayette,,25,4,21,ADMN,2020-01-13,2020-05-08,SPRING 2020,94629,1962,14,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,5:00PM,5:50PM,Milford,DARRIN 235,25,12,13,ADMN,2020-01-13,2020-05-08,SPRING 2020,94630,1962,15,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,W,8:00AM,8:50AM,Roberts,,12,12,0,ADMN,2020-01-13,2020-05-08,SPRING 2020,94631,1962,16,ADMN-1962,,,,,,,Other
FIP SEMINAR,,0,W,8:00AM,8:50AM,Caihua,DARRIN 232,25,13,12,ADMN,2020-01-13,2020-05-08,SPRING 2020,94672,1962,17,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,W,12:00PM,1:50PM,Steigler,,25,6,19,ADMN,2020-01-13,2020-05-08,SPRING 2020,95039,1962,21,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,5:00PM,5:50PM,Mejia,DARRIN 239,25,11,14,ADMN,2020-01-13,2020-05-08,SPRING 2020,95040,1962,22,ADMN-1962,,,,,,,Other
FIP SEMINAR,LEC,0,T,4:00PM,4:50PM,Fayette,,25,12,13,ADMN,2020-01-13,2020-05-08,SPRING 2020,95454,1962,24,ADMN-1962,,,,,,,Other
ORIENTATION SMR FOR GRADUATES,LEC,0,,,,Grega,,500,203,297,ADMN,2020-01-13,2020-05-08,SPRING 2020,93189,6700,01,ADMN-6700,,,,,,,Other
TA TRAINING SEMINAR,LEC,0,,,,Staff,,200,68,132,ADMN,2020-01-13,2020-05-08,SPRING 2020,93190,6800,01,ADMN-6800,,,,,,,Other
ENVIRONMENTAL AND ECOL SYSTEM,STU,4,MR,8:00AM,9:50AM,Loercher,DARRIN 337,80,67,13,ARCH,2020-01-13,2020-05-08,SPRING 2020,91364,2360,01,ARCH-2360,Environmental and Ecological Systems,"An exploration of the fundamental principles of human physiology, thermal and luminous comfort, and indoor quality. Emphasis is on bioclimatic and psychrometric climate analysis and its relationship to architectural design, understanding the energy exchange between body in space, the natural meaning of enclosures, and nonstructural materials and systems. The focus is on passive heating, cooling, and daylighting systems and their design. Exercises include vital sign analysis of existing spaces (thermal, air, luminous), forming hypotheses of building performance, using scientific instrumentation, tenant survey techniques, and physical modeling and simulation techniques related to daylighting and shading techniques.","Prerequisites: ARCH 2370 Energy, Comfort and Ecology. Corequisites: PHYS 1500, ARCH 2830.",Spring term annually.,['ARCH-2370'],"['PHYS-1500', 'ARCH-2830']",Architecture
"ENERGY, COMFORT & ECOLOGY",LEC,2,W,10:00AM,11:50AM,Loercher,LOW 4050,80,78,2,ARCH,2020-01-13,2020-05-08,SPRING 2020,93818,2370,01,ARCH-2370,"Energy, Comfort, and Ecology","This course addresses fundamental principles relating the environmental context to human needs and comfort. Topics include the principles of thermodynamics at the architectural scale, optimization versus variability, principles of building sites and orientations, psychometrics, and human comfort, and an introduction to energy modeling. This course is required of all students in the B.Arch. degree program.",,Spring term annually.,[],[],Architecture
DIGITAL CONSTRUCTS 2,LEC,2,,,,Dayem/Liu,RCKTTS 211,70,70,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,93822,2530,01,ARCH-2530,Digital Constructs 2,This course builds upon topics covered in Digital Constructs 1 by focusing upon contemporary means of producing and communicating architectural ideas. Students will use digital methodologies through all phases of a project as well as advanced representation and digital fabrication techniques. The use of digital modeling as a sketch and iterative tool will be emphasized. Tools taught in Digital Constructs 2 will build upon those software programs taught in Digital Constructs 1. This course is required of all first-year architecture undergraduates in the B.Arch. program. Coordination of the relationship of course content to Architectural Design Studio 2 will be between the Digital Constructs 2 faculty instructor and the first-year architectural design studio coordinator and faculty.,Prerequisite: ARCH 2520 Digital Constructs 1. Corequisites: ARCH 2810 Architectural Design Studio 2.,Spring term annually.,['ARCH-2520'],['ARCH-2810'],Architecture
DIGITAL CONSTRUCTS 4,LEC,2,,,,Hower,SAGE 5510,40,41,-1,ARCH,2020-01-13,2020-05-08,SPRING 2020,94233,2550,01,ARCH-2550,Digital Constructs 4,"Building on techniques taught in Digital Constructs 3, this course will expand upon the role of technology in architecture by introducing advanced methods of design analysis and resolution. Students will learn to address issues of optimization, environmental surroundings, structure, and site by using various contemporary analytic software programs. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program. Coordination of the relationship of course content to Architectural Design Studio 4 will be between the Digital Constructs 4 faculty instructor and the second-year architectural design studio coordinator and faculty.",Prerequisite: ARCH 2540 Digital Constructs 3; corequisite: ARCH 2830 Architectural Design 4.,Spring term annually.,['ARCH-2540'],['ARCH-2830'],Architecture
DIGITAL CONSTRUCTS 4,LEC,2,,,,Liu,TROY 2018,40,24,16,ARCH,2020-01-13,2020-05-08,SPRING 2020,95802,2550,02,ARCH-2550,Digital Constructs 4,"Building on techniques taught in Digital Constructs 3, this course will expand upon the role of technology in architecture by introducing advanced methods of design analysis and resolution. Students will learn to address issues of optimization, environmental surroundings, structure, and site by using various contemporary analytic software programs. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program. Coordination of the relationship of course content to Architectural Design Studio 4 will be between the Digital Constructs 4 faculty instructor and the second-year architectural design studio coordinator and faculty.",Prerequisite: ARCH 2540 Digital Constructs 3; corequisite: ARCH 2830 Architectural Design 4.,Spring term annually.,['ARCH-2540'],['ARCH-2830'],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Titus,GREENE STU,20,12,8,ARCH,2020-01-13,2020-05-08,SPRING 2020,93819,2810,01,ARCH-2810,Architectural Design Studio 2,"This course continues the processes of critical inquiry in relation to design and design creativity through a series of hands-on projects that incorporate fundamental issues of technology, materiality, abstraction, tectonics, and theory that consider the array of architectural issues in the design of built environments that consider architecture in a wider sense that includes its involvement with site, context, situation, and simple program. This course is required of all first-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2800 Architectural Design Studio 1; Corequisite: ARCH 2530 Digital Constructs 2.,Spring and summer terms annually.,['ARCH-2800'],['ARCH-2530'],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Carter,GREENE STU,20,11,9,ARCH,2020-01-13,2020-05-08,SPRING 2020,93820,2810,02,ARCH-2810,Architectural Design Studio 2,"This course continues the processes of critical inquiry in relation to design and design creativity through a series of hands-on projects that incorporate fundamental issues of technology, materiality, abstraction, tectonics, and theory that consider the array of architectural issues in the design of built environments that consider architecture in a wider sense that includes its involvement with site, context, situation, and simple program. This course is required of all first-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2800 Architectural Design Studio 1; Corequisite: ARCH 2530 Digital Constructs 2.,Spring and summer terms annually.,['ARCH-2800'],['ARCH-2530'],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Oatman,GREENE STU,20,12,8,ARCH,2020-01-13,2020-05-08,SPRING 2020,94507,2810,03,ARCH-2810,Architectural Design Studio 2,"This course continues the processes of critical inquiry in relation to design and design creativity through a series of hands-on projects that incorporate fundamental issues of technology, materiality, abstraction, tectonics, and theory that consider the array of architectural issues in the design of built environments that consider architecture in a wider sense that includes its involvement with site, context, situation, and simple program. This course is required of all first-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2800 Architectural Design Studio 1; Corequisite: ARCH 2530 Digital Constructs 2.,Spring and summer terms annually.,['ARCH-2800'],['ARCH-2530'],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Horowitz,GREENE STU,20,12,8,ARCH,2020-01-13,2020-05-08,SPRING 2020,93821,2810,04,ARCH-2810,Architectural Design Studio 2,"This course continues the processes of critical inquiry in relation to design and design creativity through a series of hands-on projects that incorporate fundamental issues of technology, materiality, abstraction, tectonics, and theory that consider the array of architectural issues in the design of built environments that consider architecture in a wider sense that includes its involvement with site, context, situation, and simple program. This course is required of all first-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2800 Architectural Design Studio 1; Corequisite: ARCH 2530 Digital Constructs 2.,Spring and summer terms annually.,['ARCH-2800'],['ARCH-2530'],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Russo,GREENE STU,20,11,9,ARCH,2020-01-13,2020-05-08,SPRING 2020,94508,2810,05,ARCH-2810,Architectural Design Studio 2,"This course continues the processes of critical inquiry in relation to design and design creativity through a series of hands-on projects that incorporate fundamental issues of technology, materiality, abstraction, tectonics, and theory that consider the array of architectural issues in the design of built environments that consider architecture in a wider sense that includes its involvement with site, context, situation, and simple program. This course is required of all first-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2800 Architectural Design Studio 1; Corequisite: ARCH 2530 Digital Constructs 2.,Spring and summer terms annually.,['ARCH-2800'],['ARCH-2530'],Architecture
ARCHITECTURAL DESIGN STUDIO 2,LEC,5,MWR,2:00PM,5:50PM,Sehwail,GREENE STU,20,12,8,ARCH,2020-01-13,2020-05-08,SPRING 2020,95803,2810,06,ARCH-2810,Architectural Design Studio 2,"This course continues the processes of critical inquiry in relation to design and design creativity through a series of hands-on projects that incorporate fundamental issues of technology, materiality, abstraction, tectonics, and theory that consider the array of architectural issues in the design of built environments that consider architecture in a wider sense that includes its involvement with site, context, situation, and simple program. This course is required of all first-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2800 Architectural Design Studio 1; Corequisite: ARCH 2530 Digital Constructs 2.,Spring and summer terms annually.,['ARCH-2800'],['ARCH-2530'],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Bell,GREENE STU,20,15,5,ARCH,2020-01-13,2020-05-08,SPRING 2020,94216,2830,01,ARCH-2830,Architectural Design Studio 4,"This design studio builds on prior studios emphasizing projects of greater scale and complexity. Typically, the studio designs large-scale housing developments but other projects of similar complexity may be used. The studio requires the analysis and critique of precedent and the writing of an architectural program. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2820 Architectural Design Studio 3; Corequisite: ARCH 2550 Digital Constructs 4.,Spring term annually.,['ARCH-2820'],['ARCH-2550'],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Erel,GREENE STU,20,10,10,ARCH,2020-01-13,2020-05-08,SPRING 2020,94217,2830,02,ARCH-2830,Architectural Design Studio 4,"This design studio builds on prior studios emphasizing projects of greater scale and complexity. Typically, the studio designs large-scale housing developments but other projects of similar complexity may be used. The studio requires the analysis and critique of precedent and the writing of an architectural program. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2820 Architectural Design Studio 3; Corequisite: ARCH 2550 Digital Constructs 4.,Spring term annually.,['ARCH-2820'],['ARCH-2550'],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Oksiuta,GREENE STU,20,10,10,ARCH,2020-01-13,2020-05-08,SPRING 2020,94232,2830,03,ARCH-2830,Architectural Design Studio 4,"This design studio builds on prior studios emphasizing projects of greater scale and complexity. Typically, the studio designs large-scale housing developments but other projects of similar complexity may be used. The studio requires the analysis and critique of precedent and the writing of an architectural program. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2820 Architectural Design Studio 3; Corequisite: ARCH 2550 Digital Constructs 4.,Spring term annually.,['ARCH-2820'],['ARCH-2550'],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Hower,GREENE STU,20,10,10,ARCH,2020-01-13,2020-05-08,SPRING 2020,94945,2830,04,ARCH-2830,Architectural Design Studio 4,"This design studio builds on prior studios emphasizing projects of greater scale and complexity. Typically, the studio designs large-scale housing developments but other projects of similar complexity may be used. The studio requires the analysis and critique of precedent and the writing of an architectural program. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2820 Architectural Design Studio 3; Corequisite: ARCH 2550 Digital Constructs 4.,Spring term annually.,['ARCH-2820'],['ARCH-2550'],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Liu,GREENE STU,20,10,10,ARCH,2020-01-13,2020-05-08,SPRING 2020,94320,2830,05,ARCH-2830,Architectural Design Studio 4,"This design studio builds on prior studios emphasizing projects of greater scale and complexity. Typically, the studio designs large-scale housing developments but other projects of similar complexity may be used. The studio requires the analysis and critique of precedent and the writing of an architectural program. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2820 Architectural Design Studio 3; Corequisite: ARCH 2550 Digital Constructs 4.,Spring term annually.,['ARCH-2820'],['ARCH-2550'],Architecture
ARCHITECTURAL DESIGN STUDIO 4,LEC,5,MWR,2:00PM,5:50PM,Lopez,GREENE STU,20,10,10,ARCH,2020-01-13,2020-05-08,SPRING 2020,95433,2830,06,ARCH-2830,Architectural Design Studio 4,"This design studio builds on prior studios emphasizing projects of greater scale and complexity. Typically, the studio designs large-scale housing developments but other projects of similar complexity may be used. The studio requires the analysis and critique of precedent and the writing of an architectural program. This course is offered in the spring semester and is required of all second-year architecture undergraduates in the B.Arch. program.",Prerequisite: ARCH 2820 Architectural Design Studio 3; Corequisite: ARCH 2550 Digital Constructs 4.,Spring term annually.,['ARCH-2820'],['ARCH-2550'],Architecture
BUILDING PERFORMANCE STUDIO 1,,5,MWR,2:00PM,5:50PM,Leer,GREENE STU,10,1,9,ARCH,2020-01-13,2020-05-08,SPRING 2020,94268,2850,01,ARCH-2850,Building Performance Studio 1,This studio considers the design of architectural form and space from the perspective of how the many factors of environmental and ecological forces give shape to them. The studio will employ architectural design projects as a means to explore these issues qualitatively and quantitatively. This course is required of all architecture undergraduates in the B.S. in Building Sciences program.,,Fall term annually.,[],[],Architecture
PROJECTS IN ARCH & ENV DESIGN,,1-6,,,,Staff,,0,0,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,91491,2940,00,ARCH-2940,Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students.,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,1,,,,Oksiuta,,1,1,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,96016,2940,05,ARCH-2940,Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students.,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,1,,,,Liu,,1,1,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,96017,2940,06,ARCH-2940,Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students.,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,2,,,,Lopez,,3,3,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,96018,2940,07,ARCH-2940,Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students.,,,[],[],Architecture
CRSE ASST ARCH DSGN STUDIO 4,LEC,2,,,,Erel,,1,1,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,96019,2940,08,ARCH-2940,Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students.,,,[],[],Architecture
PORTFOLIO DEVELOPMENT COURSE,LEC,2,,,,Lopez,,2,2,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,96020,2940,09,ARCH-2940,Projects in Architecture and Environmental Design,Individual projects and readings adapted to the needs of individual students.,,,[],[],Architecture
BEDFORD SEMINAR,LEC,3,W,12:00PM,1:50PM,Marchewka,GREENE 120,10,8,2,ARCH,2020-01-13,2020-05-08,SPRING 2020,93681,4020,01,ARCH-4020,Bedford Architecture Engineering Seminar,"This interdisciplinary seminar consists of students from both the School of Architecture and Civil Engineering department. Presentation of a variety of structural typologies bears direct relation to practical experience and the necessity for constructive interdisciplinary discourse. Specific structural typologies are examined through historic and contemporary project examples that are critically deconstructed and critically analyzed with respect to their basic engineering principles and architectural concepts. Students will be exposed to the collaborative methods inherent within the architect/engineer relationship. The course consists of lectures concerning each topic, case studies, and presentations of relevant projects, an interdisciplinary design project and discussion of the projects and presentations with respect to interdisciplinary discourse. Content and delivery may vary by instructor. Taught with CIVL 4020.",ARCH 2330 Structures 1.,Fall and spring terms annually.,['ARCH-2330'],[],Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Erel,WEST AUD,40,40,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,93873,4090,01,ARCH-4090,Architectural Case Studies,"Works of architecture embody knowledge, ideas, and imagination that express formally, spatially, and materially the ways of living and values of the civilizations in which they occur. In continuing the inquiry begun in The Ethos of Architecture and employing the skills and values acquired in that course and Architectural Media, the intent of this course is to teach students the means for investigating buildings coherently, rationally, and interpretively to understand the technical and cultural knowledge embedded within works of architecture. A select number of modern and contemporary buildings that represent a high degree of sophistication in the way their architects have approached the breadth of design issues both within and external to the programs of those works will be analyzed critically in order to ascertain the significance and relationships of the multiple systems of order inherent to a work of architecture.","Prerequisites: ARCH 2150 The Ethos of Architecture, ARCH 2160 Architectural Media.",Spring term annually.,"['ARCH-2150', 'ARCH-2160']",[],Architecture
ARCHITECTURAL CASE STUDIES,LEC,2,T,10:00AM,11:50AM,Crembil,,40,39,1,ARCH,2020-01-13,2020-05-08,SPRING 2020,95804,4090,02,ARCH-4090,Architectural Case Studies,"Works of architecture embody knowledge, ideas, and imagination that express formally, spatially, and materially the ways of living and values of the civilizations in which they occur. In continuing the inquiry begun in The Ethos of Architecture and employing the skills and values acquired in that course and Architectural Media, the intent of this course is to teach students the means for investigating buildings coherently, rationally, and interpretively to understand the technical and cultural knowledge embedded within works of architecture. A select number of modern and contemporary buildings that represent a high degree of sophistication in the way their architects have approached the breadth of design issues both within and external to the programs of those works will be analyzed critically in order to ascertain the significance and relationships of the multiple systems of order inherent to a work of architecture.","Prerequisites: ARCH 2150 The Ethos of Architecture, ARCH 2160 Architectural Media.",Spring term annually.,"['ARCH-2150', 'ARCH-2160']",[],Architecture
AN ARCHITECTURAL GENEALOGY,LEC,3,MR,10:00AM,11:20AM,Bell,SAGE 3510,85,76,9,ARCH,2020-01-13,2020-05-08,SPRING 2020,94873,4100,01,ARCH-4100,An Architectural Genealogy,"This course addresses the history of architectural and related developments in selected Western and non-Western civilizations in order to construct a conceptual and strategic understanding of the relationships between architecture, culture, civilization, technology, and thought. In doing so, it will focus on key constructed spatial phenomena of the pre-modern world and, where relevant, elucidate the connection of these works of architecture and their motivating ideals to those of the modern and contemporary world.","Prerequisite: ARCH 2150 The Ethos of Architecture, ARCH 2160 Architectural Media.",Spring term annually.,"['ARCH-2150', 'ARCH-2160']",[],Architecture
CONTEMPORARY DESIGN APPROACHES,LEC,3,W,10:00AM,12:50PM,Leitao,SAGE 2707,24,24,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,94555,4150,01,ARCH-4150,Contemporary Design Approaches,"Reflecting on the knowledge and understandings acquired in all the previous courses in the history, theory, and criticism sequence, this course is a critical inquiry into the principal ideologies and premises of the most substantive architectural practices in the contemporary world. As such, the content of the course must necessarily evolve as the intellectual and cultural parameters of both theory and practice in the contemporary world change. The principal aim of the critique of various contemporary positions is to reinforce in students the importance of developing and critically maintaining their own values, vision, and voice in the design and making of architecture that was initiated in ARCH 2150, The Ethos of Architecture. Fundamental to this process is to encourage the students' awareness of the necessity to challenge their own subjectivities, biases, and presuppositions.","Prerequisite: ARCH 4120 Cloud Atlas: 20th Century Architecture, Culture, and Civilization.",Spring term annually.,['ARCH-4120'],[],Architecture
CONTEMPORARY DESIGN APPROACHES,LEC,3,W,10:00AM,12:50PM,Crandall,SAGE 2715,24,21,3,ARCH,2020-01-13,2020-05-08,SPRING 2020,95807,4150,02,ARCH-4150,Contemporary Design Approaches,"Reflecting on the knowledge and understandings acquired in all the previous courses in the history, theory, and criticism sequence, this course is a critical inquiry into the principal ideologies and premises of the most substantive architectural practices in the contemporary world. As such, the content of the course must necessarily evolve as the intellectual and cultural parameters of both theory and practice in the contemporary world change. The principal aim of the critique of various contemporary positions is to reinforce in students the importance of developing and critically maintaining their own values, vision, and voice in the design and making of architecture that was initiated in ARCH 2150, The Ethos of Architecture. Fundamental to this process is to encourage the students' awareness of the necessity to challenge their own subjectivities, biases, and presuppositions.","Prerequisite: ARCH 4120 Cloud Atlas: 20th Century Architecture, Culture, and Civilization.",Spring term annually.,['ARCH-4120'],[],Architecture
CONTEMPORARY DESIGN APPROACHES,LEC,3,W,10:00AM,12:50PM,Passeri,SAGE 2704,24,20,4,ARCH,2020-01-13,2020-05-08,SPRING 2020,95808,4150,03,ARCH-4150,Contemporary Design Approaches,"Reflecting on the knowledge and understandings acquired in all the previous courses in the history, theory, and criticism sequence, this course is a critical inquiry into the principal ideologies and premises of the most substantive architectural practices in the contemporary world. As such, the content of the course must necessarily evolve as the intellectual and cultural parameters of both theory and practice in the contemporary world change. The principal aim of the critique of various contemporary positions is to reinforce in students the importance of developing and critically maintaining their own values, vision, and voice in the design and making of architecture that was initiated in ARCH 2150, The Ethos of Architecture. Fundamental to this process is to encourage the students' awareness of the necessity to challenge their own subjectivities, biases, and presuppositions.","Prerequisite: ARCH 4120 Cloud Atlas: 20th Century Architecture, Culture, and Civilization.",Spring term annually.,['ARCH-4120'],[],Architecture
ENVIRONMENTAL PARAMETRICS,LEC,2,T,11:00AM,12:50PM,Portelli,,20,2,18,ARCH,2020-01-13,2020-05-08,SPRING 2020,93824,4170,80,ARCH-4170,,,,,,,Architecture
CONSTRUCTION IND SEM 1,LEC,2,R,10:00AM,11:50AM,Combs,GREENE 204,15,4,11,ARCH,2020-01-13,2020-05-08,SPRING 2020,95810,4510,01,ARCH-4510,Construction Industry Seminar 1,"This course introduces the construction industry as an essential context for realizing architecture. It is a survey of the people, organizations, and professional and industry groups involved in design, construction, finance, insurance, and regulation of building. Current issues influencing design quality are identified by the class and are explored in a series of student-organized in-depth seminars with industry participants. This is required of all architecture undergraduates in the B.S. in Building Sciences program.","Prerequisites: ARCH 2360 Environmental and Ecological Systems, ARCH 4550 Professional Practice 2, ARCH 4740 Building Systems and Environment.",Fall term annually.,"['ARCH-2360', 'ARCH-4550', 'ARCH-4740']",[],Architecture
CONSTRUCTION INDUSTRY SEMR 2,LEC,2,R,12:00PM,1:50PM,Combs,GREENE 204,15,3,12,ARCH,2020-01-13,2020-05-08,SPRING 2020,94874,4520,01,ARCH-4520,Construction Industry Seminar 2,"This course continues the examination of the diverse and interconnected aspects of the construction industry as an essential context for realizing architecture. It surveys the history and current developments of the people, organizations, and professional and industry groups involved in design, construction, finance, insurance, and regulation of building. Current issues influencing design quality are identified by the class and are explored in a series of student-organized in-depth seminars with industry participants. This is required of all architecture undergraduates in the B.S. in Building Sciences program.",Prerequisite ARCH 4510 Construction Industry Seminar 1.,Spring term annually.,['ARCH-4510'],[],Architecture
BUILDING SCIENCES CAPSTONE,LEC,4,MR,4:00PM,5:50PM,Lokko/Crembil,GREENE ,20,6,14,ARCH,2020-01-13,2020-05-08,SPRING 2020,94875,4530,01,ARCH-4530,Building Sciences Capstone,"This course offers the students the opportunity to demonstrate a comprehensive knowledge of issues and practices in an important subject within the building sciences through a self-initiated and faculty-directed independent design, research, or research/design project. This is required of all architecture undergraduates in the B.S. in Building Sciences program.  This is a communication-intensive course.",Prerequisite or Corequisite: ARCH 4520 Construction Industry Seminar 2.,Spring term annually.,['ARCH-4520'],['ARCH-4520'],Architecture
PROFESSIONAL PRACTICE 1,SEM,2,T,6:00PM,8:50PM,Pacheco,DARRIN 337,60,60,0,ARCH,2020-01-13,2020-05-08,SPRING 2020,91110,4540,01,ARCH-4540,Professional Practice 1,"An introduction to architectural practice as related to accomplishing design projects. An overview of professional obligations, registration and conduct, architects' roles in project delivery, and office organization and management for delivering professional services. In-depth examination of architects' responsibilities for health, safety, and welfare in design; building code requirements for fire protection, life safety, and accessibility; economics of building systems and assemblies; design and construction contracts; and design documentation.",Corequisite: Students in ARCH 4830 Integrated Design Development are required to coregister.,Fall and spring terms annually.,[],['ARCH-4830'],Architecture
